20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC,20191126_IMAC
UV1 (260 nm)_volume,UV1 (260 nm)_mAU,UV2 (280 nm)_volume,UV2 (280 nm)_mAU,Conductivity_volume,Conductivity_mS/cm,%B_volume,%B_%,System Pressure_volume,System Pressure_psi
9.56731128692627,532.001972198486,9.56731128692627,581.438004970551,9.56731128692627,27.622465133667,68.3577041625977,27.455940246582,68.3827133178711,31
9.5839786529541,532.001972198486,9.5839786529541,581.438004970551,9.5839786529541,27.6204204559326,68.4409713745117,27.6142749786377,68.4659652709961,31
9.60064601898193,530.960023403168,9.60064601898193,580.109000205994,9.60064601898193,27.6204204559326,68.5243148803711,27.7726097106934,68.54931640625,31
9.61731433868408,529.896974563599,9.61731433868408,578.842997550964,9.61731433868408,27.6204204559326,68.607666015625,27.9309425354004,68.6326675415039,31
9.63398265838623,528.903007507324,9.63398265838623,577.543973922729,9.63398265838623,27.6204204559326,68.6910171508789,28.0892753601074,68.7160186767578,31
9.65065097808838,527.804017066956,9.65065097808838,576.276004314423,9.65065097808838,27.6190586090088,68.7743682861328,28.2476081848145,68.7993698120117,31
9.66731834411621,526.803016662598,9.66731834411621,574.950993061066,9.66731834411621,27.6190586090088,68.8577194213867,28.4059410095215,68.8827209472656,31
9.68398571014404,525.79402923584,9.68398571014404,573.705017566681,9.68398571014404,27.6176929473877,68.9410629272461,28.5642738342285,68.9660720825195,31
9.70065402984619,524.720013141632,9.70065402984619,572.449028491974,9.70065402984619,27.6176929473877,69.0244140625,28.7226085662842,69.0494232177734,31
9.71732234954834,523.692011833191,9.71732234954834,571.125984191895,9.71732234954834,27.6176929473877,69.1077651977539,28.8809413909912,69.1327743530273,31
9.73398971557617,522.629976272583,9.73398971557617,569.857001304626,9.73398971557617,27.6163311004639,69.1911163330078,29.0392742156982,69.2161254882813,31
9.750657081604,521.636009216309,9.750657081604,568.581998348236,9.750657081604,27.6163311004639,69.2744674682617,29.1976070404053,69.3078079223633,31
9.76732444763184,520.54101228714,9.76732444763184,567.292988300323,9.76732444763184,27.6163311004639,69.3578186035156,29.3559398651123,69.3911590576172,30
9.78399276733398,519.547998905182,9.78399276733398,565.96702337265,9.78399276733398,27.6468486785889,69.4411697387695,29.514274597168,69.466178894043,30
9.8006591796875,519.547998905182,9.8006591796875,565.96702337265,9.8006591796875,27.6142845153809,69.5245208740234,29.672607421875,69.5495300292969,30
9.81732749938965,518.540024757385,9.81732749938965,564.713001251221,9.81732749938965,27.6468486785889,69.6078720092773,29.8309421539307,69.6412124633789,30
9.83399486541748,517.4880027771,9.83399486541748,563.444972038269,9.83399486541748,27.6129188537598,69.6912231445313,29.9892768859863,69.7245635986328,30
9.85066223144531,516.460001468658,9.85066223144531,562.115013599396,9.85066223144531,27.6454849243164,69.7745742797852,30.1476097106934,69.7995758056641,30
9.86733055114746,515.402019023895,9.86733055114746,560.855984687805,9.86733055114746,27.580358505249,69.8578338623047,30.3059425354004,69.8828430175781,30
9.88399887084961,514.406025409698,9.88399887084961,559.569001197815,9.88399887084961,27.6115589141846,69.941520690918,30.4642753601074,69.966194152832,31
9.90066719055176,513.306975364685,9.90066719055176,558.263003826141,9.90066719055176,27.6115589141846,70.0245361328125,30.6226081848145,70.0495452880859,30
9.91733455657959,512.314021587372,9.91733455657959,556.931972503662,9.91733455657959,27.481315612793,70.1078872680664,30.7809429168701,70.1328964233398,30
9.93400192260742,511.304020881653,9.93400192260742,555.6880235672,9.93400192260742,27.6427516937256,70.1912384033203,30.9392757415771,70.2162475585938,30
9.95067024230957,510.253012180328,9.95067024230957,554.419994354248,9.95067024230957,27.6427516937256,70.2745895385742,31.0976085662842,70.2995986938477,30
9.96733856201172,509.232997894287,9.96733856201172,553.083002567291,9.96733856201172,27.6427516937256,70.3579406738281,31.2559413909912,70.3829498291016,30
9.98400592803955,508.199989795685,9.98400592803955,551.819980144501,9.98400592803955,27.6407051086426,70.441291809082,31.4142742156982,70.4746322631836,30
10.0006732940674,507.219970226288,10.0006732940674,550.548017024994,10.0006732940674,27.6407051086426,70.5246429443359,31.5726089477539,70.5579833984375,30
10.0173406600952,507.219970226288,10.0173406600952,550.548017024994,10.0173406600952,27.6407051086426,70.6079940795898,31.7309417724609,70.6329956054688,30
10.0340089797974,506.12998008728,10.0340089797974,549.233019351959,10.0340089797974,27.6393375396729,70.6913452148438,31.889274597168,70.7163467407227,30
10.0506772994995,505.149006843567,10.0506772994995,547.913014888763,10.0506772994995,27.6393375396729,70.7746963500977,32.047607421875,70.7996978759766,30
10.0673456192017,504.137992858887,10.0673456192017,546.657025814056,10.0673456192017,27.6393375396729,70.8580474853516,32.205940246582,70.8830490112305,30
10.0840129852295,503.080010414124,10.0840129852295,545.390009880066,10.0840129852295,27.637975692749,70.9413986206055,32.3642730712891,70.974739074707,30
10.1006803512573,502.05397605896,10.1006803512573,544.05802488327,10.1006803512573,27.637975692749,71.0247497558594,32.5226058959961,71.0580902099609,30
10.1173486709595,501.046001911163,10.1173486709595,542.788028717041,10.1173486709595,27.637975692749,71.1080932617188,32.6809387207031,71.1414337158203,30
10.1339330673218,500.060021877289,10.1339330673218,541.539013385773,10.1339330673218,27.6359272003174,71.1914443969727,32.8392791748047,71.2247848510742,30
10.1506004333496,498.966008424759,10.1506004333496,540.225028991699,10.1506004333496,27.6359272003174,71.2747955322266,32.9976119995117,71.2998046875,30
10.1672677993774,497.96599149704,10.1672677993774,538.891017436981,10.1672677993774,27.6359272003174,71.3580627441406,33.1559448242188,71.3914031982422,30
10.1839351654053,496.94100022316,10.1839351654053,537.602007389069,10.1839351654053,27.6345596313477,71.4414138793945,33.3142776489258,71.4664154052734,30
10.2006034851074,495.885998010635,10.2006034851074,536.324024200439,10.2006034851074,27.6345596313477,71.5247650146484,33.4726104736328,71.5497589111328,30
10.2172718048096,494.861006736755,10.2172718048096,534.97701883316,10.2172718048096,27.6345596313477,71.6081085205078,33.6309432983398,71.6331100463867,30
10.2339401245117,494.861006736755,10.2339401245117,534.97701883316,10.2339401245117,27.6345596313477,71.6914596557617,33.7892761230469,71.7164611816406,30
10.2506074905396,493.858009576797,10.2506074905396,533.715009689331,10.2506074905396,27.6331977844238,71.7748107910156,33.9476089477539,71.7998123168945,30
10.2672748565674,492.864996194839,10.2672748565674,532.460987567902,10.2672748565674,27.6331977844238,71.8581619262695,34.1059417724609,71.8914947509766,30
10.2839412689209,491.771012544632,10.2839412689209,531.130015850067,10.2839412689209,27.6331977844238,71.9415054321289,34.264274597168,71.9748458862305,30
10.300609588623,490.767985582352,10.300609588623,529.80500459671,10.300609588623,27.6311473846436,72.0248565673828,34.422607421875,72.0581970214844,30
10.3172769546509,489.730000495911,10.3172769546509,528.500974178314,10.3172769546509,27.6311473846436,72.1082077026367,34.580940246582,72.1332168579102,30
10.3339443206787,488.673001527786,10.3339443206787,527.212023735046,10.3339443206787,27.6311473846436,72.1915588378906,34.7392730712891,72.2248992919922,30
10.3506116867065,487.650007009506,10.3506116867065,525.852024555206,10.3506116867065,27.6297817230225,72.2749099731445,34.8976058959961,72.3082504272461,30
10.3672800064087,486.651986837387,10.3672800064087,524.582982063293,10.3672800064087,27.6297817230225,72.3582611083984,35.0559387207031,72.3916015625,30
10.3839483261108,485.655009746552,10.3839483261108,523.33801984787,10.3839483261108,27.6297817230225,72.4416122436523,35.2142715454102,72.4749526977539,30
10.400616645813,484.569996595383,10.400616645813,522.011995315552,10.400616645813,27.6297817230225,72.5249633789063,35.3726081848145,72.5583038330078,30
10.4172840118408,483.565986156464,10.4172840118408,520.690023899078,10.4172840118408,27.6284198760986,72.6083145141602,35.5309410095215,72.6333160400391,30
10.4339513778687,482.535004615784,10.4339513778687,519.366979598999,10.4339513778687,27.6284198760986,72.6916656494141,35.6892738342285,72.7250061035156,30
10.4506196975708,482.535004615784,10.4506196975708,519.366979598999,10.4506196975708,27.6284198760986,72.7749252319336,35.8476104736328,72.8082656860352,30
10.4672880172729,481.476008892059,10.4672880172729,518.072009086609,10.4672880172729,27.626371383667,72.8582763671875,36.0059432983398,72.8916168212891,30
10.4839553833008,480.455011129379,10.4839553833008,516.719996929169,10.4839553833008,27.626371383667,72.9416275024414,36.1642761230469,72.9666366577148,30
10.5006227493286,479.45699095726,10.5006227493286,515.43802022934,10.5006227493286,27.626371383667,73.0249786376953,36.3226089477539,73.0499877929688,30
10.5172901153564,478.448987007141,10.5172901153564,514.194011688232,10.5172901153564,27.626371383667,73.1083297729492,36.4809417724609,73.1333389282227,30
10.5339584350586,477.373003959656,10.5339584350586,512.854993343353,10.5339584350586,27.6575469970703,73.1916809082031,36.639274597168,73.2166900634766,30
10.5506267547607,476.372987031937,10.5506267547607,511.533975601196,10.5506267547607,27.6575469970703,73.275032043457,36.797607421875,73.3000411987305,30
10.5672950744629,475.347012281418,10.5672950744629,510.208010673523,10.5672950744629,27.6250057220459,73.3583831787109,36.955940246582,73.3833847045898,30
10.5839624404907,474.292993545532,10.5839624404907,508.908987045288,10.5839624404907,27.6250057220459,73.4417343139648,37.1142768859863,73.4667358398438,30
10.6006298065186,473.266988992691,10.6006298065186,507.54702091217,10.6006298065186,27.6236419677734,73.5250854492188,37.2726097106934,73.5500869750977,30
10.6172962188721,472.279995679855,10.6172962188721,506.26802444458,10.6172962188721,27.6236419677734,73.6084365844727,37.4309425354004,73.6334381103516,30
10.6339645385742,471.275985240936,10.6339645385742,505.034029483795,10.6339645385742,27.6236419677734,73.6917877197266,37.5892753601074,73.7167892456055,30
10.6506319046021,470.209985971451,10.6506319046021,503.682017326355,10.6506319046021,27.6215953826904,73.7751388549805,37.7476081848145,73.8001403808594,30
10.6672992706299,470.209985971451,10.6672992706299,503.682017326355,10.6672992706299,27.6215953826904,73.8584899902344,37.9059410095215,73.8918304443359,30
10.6839666366577,469.204992055893,10.6839666366577,502.373993396759,10.6839666366577,27.6215953826904,73.9418411254883,38.0642738342285,73.9751815795898,30
10.7006349563599,468.181014060974,10.7006349563599,501.040995121002,10.7006349563599,27.6215953826904,74.0251922607422,38.2226066589355,74.0585250854492,30
10.717303276062,467.12800860405,10.717303276062,499.756008386612,10.717303276062,27.6202278137207,74.1085357666016,38.3809394836426,74.133544921875,30
10.7339706420898,466.102987527847,10.7339706420898,498.39198589325,10.7339706420898,27.6202278137207,74.1918869018555,38.5392723083496,74.2168960571289,30
10.7506380081177,465.137004852295,10.7506380081177,497.105002403259,10.7506380081177,27.6202278137207,74.2751541137695,38.6976051330566,74.3001556396484,30
10.7673053741455,464.125990867615,10.7673053741455,495.867013931274,10.7673053741455,27.6202278137207,74.3585052490234,38.8559417724609,74.3835067749023,30
10.7839736938477,463.075995445251,10.7839736938477,494.498014450073,10.7839736938477,27.6188621520996,74.4418563842773,39.014274597168,74.4668579101563,30
10.8006420135498,462.069988250732,10.8006420135498,493.196994066238,10.8006420135498,27.6188621520996,74.5252075195313,39.172607421875,74.5502090454102,30
10.8173093795776,461.059987545013,10.8173093795776,491.86098575592,10.8173093795776,27.6188621520996,74.6085586547852,39.3309440612793,74.6418991088867,30
10.8339767456055,460.022985935211,10.8339767456055,490.588009357452,10.8339767456055,27.6188621520996,74.6919097900391,39.4892768859863,74.716911315918,30
10.8506441116333,459.017992019653,10.8506441116333,489.234000444412,10.8506441116333,27.6174964904785,74.775260925293,39.6476097106934,74.8086013793945,30
10.8673124313354,458.052009344101,10.8673124313354,487.960994243622,10.8673124313354,27.6500263214111,74.8586044311523,39.8059425354004,74.8836135864258,30
10.8839807510376,458.052009344101,10.8839807510376,487.960994243622,10.8839807510376,27.6500263214111,74.9419555664063,39.9642753601074,74.9752960205078,30
10.9006490707397,457.051992416382,10.9006490707397,486.723005771637,10.9006490707397,27.6154499053955,75.0253067016602,40.1226081848145,75.0503158569336,30
10.9173164367676,456.00101351738,10.9173164367676,485.365003347397,10.9173164367676,27.5503997802734,75.1086578369141,40.2809410095215,75.1336669921875,30
10.9339838027954,454.979002475739,10.9339838027954,484.064996242523,10.9339838027954,27.6479778289795,75.192008972168,40.4392738342285,75.2253494262695,30
10.9506502151489,453.974008560181,10.9506502151489,482.721000909805,10.9506502151489,27.6154499053955,75.2753601074219,40.5976066589355,75.3003692626953,30
10.9673185348511,452.908009290695,10.9673185348511,481.438010931015,10.9673185348511,27.6479778289795,75.3587112426758,40.7559394836426,75.3837203979492,30
10.9839859008789,451.878994703293,10.9839859008789,480.04999756813,10.9839859008789,27.646614074707,75.4420623779297,40.9142761230469,75.4670715332031,30
11.0006532669067,450.910985469818,11.0006532669067,478.77299785614,11.0006532669067,27.6140899658203,75.5254135131836,41.0726089477539,75.5878295898438,30
11.0173206329346,449.892997741699,11.0173206329346,477.510005235672,11.0173206329346,27.5490341186523,75.6150054931641,100,75.64208984375,30
11.0339889526367,448.853999376297,11.0339889526367,476.139008998871,11.0339889526367,27.646614074707,75.692008972168,100,75.7253494262695,30
11.0506572723389,447.838991880417,11.0506572723389,474.835991859436,11.0506572723389,27.6140899658203,75.7753601074219,100,75.8087005615234,30
11.0673246383667,446.846008300781,11.0673246383667,473.495990037918,11.0673246383667,27.5476760864258,75.8587112426758,100,75.8920516967773,30
11.0839920043945,445.793002843857,11.0839920043945,472.205996513367,11.0839920043945,27.6452445983887,75.9420623779297,100,75.9754028320313,30
11.1006593704224,445.793002843857,11.1006593704224,472.205996513367,11.1006593704224,27.6452445983887,76.0254135131836,100,76.0587539672852,30
11.1173276901245,444.788008928299,11.1173276901245,470.827013254166,11.1173276901245,27.643196105957,76.1087646484375,100,76.1421051025391,30
11.1339960098267,443.814992904663,11.1339960098267,469.541996717453,11.1339960098267,27.643196105957,76.1921157836914,100,76.225456237793,30
11.1506643295288,442.791998386383,11.1506643295288,468.282014131546,11.1506643295288,27.643196105957,76.2754669189453,100,76.3088073730469,30
11.1673316955566,441.75198674202,11.1673316955566,466.913014650345,11.1673316955566,27.643196105957,76.3588180541992,100,76.3921585083008,30
11.1839990615845,440.717995166779,11.1839990615845,465.609014034271,11.1839990615845,27.6418304443359,76.4421691894531,100,76.4755096435547,30
11.2006673812866,439.720004796982,11.2006673812866,464.239001274109,11.2006673812866,27.6418304443359,76.525520324707,100,76.5588607788086,30
11.2173357009888,438.656002283096,11.2173357009888,462.942987680435,11.2173357009888,27.6418304443359,76.6088714599609,100,76.6338729858398,30
11.2340030670166,437.651991844177,11.2340030670166,461.558997631073,11.2340030670166,27.6418304443359,76.6922225952148,100,76.7172241210938,30
11.2506704330444,436.668008565903,11.2506704330444,460.281997919083,11.2506704330444,27.6418304443359,76.7755737304688,100,76.8089141845703,30
11.2673377990723,435.651004314423,11.2673377990723,458.997994661331,11.2673377990723,27.6404628753662,76.8589248657227,100,76.8839263916016,28
11.2840042114258,434.626996517181,11.2840042114258,457.623988389969,11.2840042114258,27.6404628753662,76.9422760009766,100,76.9756164550781,28
11.3006725311279,433.611005544662,11.3006725311279,456.335008144379,11.3006725311279,27.6404628753662,77.0256195068359,100,77.0589599609375,28
11.3173408508301,433.611005544662,11.3173408508301,456.335008144379,11.3173408508301,27.6404628753662,77.1089706420898,100,77.1339721679688,28
11.3340082168579,432.628005743027,11.3340082168579,454.9860060215,11.3340082168579,27.6404628753662,77.1922302246094,100,77.2255706787109,28
11.3506755828857,431.571006774902,11.3506755828857,453.687995672226,11.3506755828857,27.605899810791,77.2755813598633,100,77.3005828857422,28
11.3673439025879,430.573999881744,11.3673439025879,452.302992343903,11.3673439025879,27.5733795166016,77.3589324951172,100,77.3922729492188,28
11.38401222229,429.59600687027,11.38401222229,451.027989387512,11.38401222229,27.6384143829346,77.4422836303711,100,77.4756240844727,28
11.4006795883179,428.577989339828,11.4006795883179,449.750989675522,11.4006795883179,27.6384143829346,77.525634765625,100,77.5589752197266,28
11.4173469543457,427.563011646271,11.4173469543457,448.388993740082,11.4173469543457,27.6384143829346,77.6089859008789,100,77.6423263549805,28
11.4340143203735,426.544994115829,11.4340143203735,447.10099697113,11.4340143203735,27.6370449066162,77.6923370361328,100,77.7173385620117,28
11.4506826400757,425.577998161316,11.4506826400757,445.773988962173,11.4506826400757,27.6370449066162,77.7756881713867,100,77.8090209960938,28
11.4673509597778,424.515008926392,11.4673509597778,444.476991891861,11.4673509597778,27.6370449066162,77.8590316772461,100,77.8923721313477,28
11.48401927948,423.530012369156,11.48401927948,443.087995052338,11.48401927948,27.6370449066162,77.9423828125,100,77.9673919677734,28
11.5006866455078,422.55100607872,11.5006866455078,441.825985908508,11.5006866455078,27.6370449066162,78.0257339477539,100,78.0590744018555,28
11.5173540115356,421.54398560524,11.5173540115356,440.537989139557,11.5173540115356,27.6356811523438,78.1090850830078,100,78.1340942382813,28
11.5340223312378,420.538008213043,11.5340223312378,439.168006181717,11.5340223312378,27.6356811523438,78.1924362182617,100,78.2257766723633,28
11.5506906509399,420.538008213043,11.5506906509399,439.168006181717,11.5506906509399,27.6356811523438,78.2757873535156,100,78.3007965087891,28
11.5673580169678,419.535994529724,11.5673580169678,437.893986701965,11.5673580169678,27.6356811523438,78.3591384887695,100,78.3924789428711,28
11.5839414596558,418.585002422333,11.5839414596558,436.583995819092,11.5839414596558,27.6356811523438,78.4424896240234,100,78.4674911499023,28
11.6006088256836,417.520999908447,11.6006088256836,435.29599905014,11.6006088256836,27.6336307525635,78.5258407592773,100,78.5508422851563,28
11.6172771453857,416.548013687134,11.6172771453857,433.925002813339,11.6172771453857,27.6336307525635,78.6091079711914,100,78.6341094970703,28
11.6339454650879,415.565013885498,11.6339454650879,432.66299366951,11.6339454650879,27.6336307525635,78.6924514770508,100,78.7257919311523,28
11.6506128311157,414.561986923218,11.6506128311157,431.367993354797,11.6506128311157,27.6336307525635,78.7758026123047,100,78.8091430664063,28
11.6672801971436,413.571000099182,11.6672801971436,430.020987987518,11.6672801971436,27.6336307525635,78.8591537475586,100,78.884162902832,28
11.6839475631714,412.577003240585,11.6839475631714,428.743004798889,11.6839475631714,27.6336307525635,78.9425048828125,100,78.9675140380859,28
11.7006158828735,411.635994911194,11.7006158828735,427.451997995377,11.7006158828735,27.6322631835938,79.0258560180664,100,79.059196472168,28
11.7172842025757,410.582005977631,11.7172842025757,426.160991191864,11.7172842025757,27.6322631835938,79.1092071533203,100,79.1342163085938,28
11.7339515686035,409.624010324478,11.7339515686035,424.798011779785,11.7339515686035,27.6322631835938,79.1925582885742,100,79.2258987426758,28
11.7506189346313,408.638000488281,11.7506189346313,423.530012369156,11.7506189346313,27.6322631835938,79.2759094238281,100,79.3092498779297,28
11.7672853469849,408.638000488281,11.7672853469849,423.530012369156,11.7672853469849,27.6322631835938,79.359260559082,100,79.3926010131836,28
11.783953666687,407.642990350723,11.783953666687,422.239005565643,11.783953666687,27.630895614624,79.4426116943359,100,79.4676132202148,28
11.8006219863892,406.661003828049,11.8006219863892,420.906007289886,11.8006219863892,27.630895614624,79.5259628295898,100,79.5593032836914,28
11.817289352417,405.687004327774,11.817289352417,419.634997844696,11.817289352417,27.630895614624,79.6093139648438,100,79.6343154907227,28
11.8339567184448,404.765009880066,11.8339567184448,418.372005224228,11.8339567184448,27.630895614624,79.6926651000977,100,79.7260055541992,28
11.8506240844727,403.71099114418,11.8506240844727,417.080998420715,11.8506240844727,27.630895614624,79.7760162353516,100,79.8010177612305,28
11.8672924041748,402.756989002228,11.8672924041748,415.728002786636,11.8672924041748,27.6288452148438,79.8593673706055,100,79.8843688964844,28
11.883960723877,401.766985654831,11.883960723877,414.443999528885,11.883960723877,27.6288452148438,79.9427185058594,100,79.9677200317383,28
11.9006280899048,400.768995285034,11.9006280899048,413.154006004334,11.9006280899048,27.6288452148438,80.0260620117188,100,80.0510711669922,28
11.9172954559326,399.785995483398,11.9172954559326,411.814004182816,11.9172954559326,27.6288452148438,80.1923294067383,100,80.2029190063477,28
11.9339628219604,398.818999528885,11.9339628219604,410.537004470825,11.9339628219604,27.6288452148438,80.2262573242188,100,80.2415924072266,28
11.9506311416626,397.893995046616,11.9506311416626,409.285008907318,11.9506311416626,27.6288452148438,80.276008605957,100,80.3010101318359,28
11.9672994613647,396.854013204575,11.9672994613647,407.986998558044,11.9672994613647,27.6274814605713,80.3593368530273,100,80.3926696777344,28
11.9839677810669,396.854013204575,11.9839677810669,407.986998558044,11.9839677810669,27.6274814605713,80.4426727294922,100,80.4676742553711,28
12.0006351470947,395.911991596222,12.0006351470947,406.650006771088,12.0006351470947,27.6274814605713,80.5260009765625,100,80.5510025024414,28
12.0173025131226,394.921988248825,12.0173025131226,405.373990535736,12.0173025131226,27.6274814605713,80.6093368530273,100,80.6343383789063,28
12.0339708328247,393.938988447189,12.0339708328247,404.089003801346,12.0339708328247,27.6274814605713,80.6926651000977,100,80.7176666259766,28
12.0506391525269,392.966002225876,12.0506391525269,402.759999036789,12.0506391525269,27.6274814605713,80.7760009765625,100,80.8093338012695,28
12.0673065185547,392.019987106323,12.0673065185547,401.504009962082,12.0673065185547,27.6586170196533,80.8593292236328,100,80.8843307495117,28
12.0839738845825,391.111999750137,12.0839738845825,400.276988744736,12.0839738845825,27.6586170196533,80.9426651000977,100,80.9759979248047,28
12.100640296936,390.085995197296,12.100640296936,398.986995220184,12.100640296936,27.6261119842529,81.025993347168,100,81.0509948730469,28
12.1173086166382,389.149993658066,12.1173086166382,397.680997848511,12.1173086166382,27.6261119842529,81.1093292236328,100,81.1343231201172,28
12.1339769363403,388.173013925552,12.1339769363403,396.394997835159,12.1339769363403,27.6586170196533,81.1926574707031,100,81.217658996582,28
12.1506443023682,387.194007635117,12.1506443023682,395.114988088608,12.1506443023682,27.6572437286377,81.275993347168,100,81.3009872436523,28
12.167311668396,386.231988668442,12.167311668396,393.792003393173,12.167311668396,27.6572437286377,81.3593215942383,100,81.3843231201172,28
12.1839790344238,385.307013988495,12.1839790344238,392.531991004944,12.1839790344238,27.6572437286377,81.4426498413086,100,81.4676513671875,28
12.200647354126,385.307013988495,12.200647354126,392.531991004944,12.200647354126,27.6572437286377,81.5259094238281,100,81.5592422485352,28
12.2173156738281,384.393990039825,12.2173156738281,391.321986913681,12.2173156738281,27.6572437286377,81.6092376708984,100,81.6342391967773,28
12.2339839935303,383.388012647629,12.2339839935303,390.033006668091,12.2339839935303,27.6572437286377,81.6925735473633,100,81.7259902954102,28
12.2506513595581,382.48398900032,12.2506513595581,388.752013444901,12.2506513595581,27.6572437286377,81.7759017944336,100,81.8092346191406,30
12.2673187255859,381.53401017189,12.2673187255859,387.493014335632,12.2673187255859,27.6551914215088,81.8592376708984,100,81.8925704956055,31
12.2839870452881,380.580008029938,12.2839870452881,386.254012584686,12.2839870452881,27.6551914215088,81.9425659179688,100,81.9675674438477,31
12.3006553649902,379.635006189346,12.3006553649902,384.947001934052,12.3006553649902,27.6551914215088,82.0259017944336,100,82.050895690918,31
12.3173227310181,378.73899936676,12.3173227310181,383.713990449905,12.3173227310181,27.6551914215088,82.1092300415039,100,82.1342315673828,31
12.3339900970459,377.835005521774,12.3339900970459,382.526993751526,12.3339900970459,27.6551914215088,82.1925659179688,100,82.2175598144531,31
12.3506574630737,376.855999231339,12.3506574630737,381.256997585297,12.3506574630737,27.6551914215088,82.2758941650391,100,82.300895690918,31
12.3673257827759,375.968009233475,12.3673257827759,380.008012056351,12.3673257827759,27.6538200378418,82.3592224121094,100,82.3842239379883,31
12.383994102478,375.039994716644,12.383994102478,378.762990236282,12.383994102478,27.6538200378418,82.4425582885742,100,82.4675598144531,31
12.4006614685059,374.114006757736,12.4006614685059,377.555012702942,12.4006614685059,27.6538200378418,82.5258865356445,100,82.5508880615234,31
12.4173278808594,374.114006757736,12.4173278808594,377.555012702942,12.4173278808594,27.6538200378418,82.6092224121094,100,82.6342239379883,31
12.4339952468872,373.181998729706,12.4339952468872,376.27699971199,12.4339952468872,27.6538200378418,82.6925506591797,100,82.7258834838867,31
12.4506635665894,372.303009033203,12.4506635665894,375.073999166489,12.4506635665894,27.6524562835693,82.7758865356445,100,82.8092193603516,31
12.4673318862915,371.410995721817,12.4673318862915,373.899012804031,12.4673318862915,27.6524562835693,82.8592147827148,100,82.8925476074219,31
12.4839992523193,370.451003313065,12.4839992523193,372.62898683548,12.4839992523193,27.6524562835693,82.9425506591797,100,82.9674606323242,31
12.5006666183472,369.569003582001,12.5006666183472,371.398985385895,12.5006666183472,27.6524562835693,83.0257949829102,100,83.0591278076172,31
12.517333984375,368.651986122131,12.517333984375,370.151996612549,12.517333984375,27.5874671936035,83.1091232299805,100,83.1424560546875,31
12.5340023040771,367.727011442184,12.5340023040771,368.952006101608,12.5340023040771,27.6199607849121,83.1924591064453,100,83.2174606323242,31
12.5506706237793,366.804987192154,12.5506706237793,367.675989866257,12.5506706237793,27.6524562835693,83.352294921875,100,83.3687210083008,31
12.5673389434814,365.938007831573,12.5673389434814,366.481006145477,12.5673389434814,27.6510887145996,83.3907241821289,100,83.4020614624023,31
12.5840063095093,365.052998065948,12.5840063095093,365.31800031662,12.5840063095093,27.6510887145996,83.4424743652344,100,83.4758071899414,31
12.6006736755371,364.098012447357,12.6006736755371,364.059001207352,12.6006736755371,27.6510887145996,83.5258102416992,100,83.5591430664063,31
12.6173419952393,363.209009170532,12.6173419952393,362.847000360489,12.6173419952393,27.6510887145996,83.6091384887695,100,83.6424713134766,31
12.6340103149414,363.209009170532,12.6340103149414,362.847000360489,12.6340103149414,27.6510887145996,83.6924743652344,100,83.7174758911133,31
12.6506786346436,362.295985221863,12.6506786346436,361.597001552582,12.6506786346436,27.6490345001221,83.7758026123047,100,83.8091354370117,31
12.6673460006714,361.366987228394,12.6673460006714,360.410988330841,12.6673460006714,27.6490345001221,83.8591384887695,100,83.8924713134766,31
12.6840133666992,360.453009605408,12.6840133666992,359.131008386612,12.6840133666992,27.6490345001221,83.9424667358398,100,83.9757995605469,31
12.7006816864014,359.596997499466,12.7006816864014,357.950985431671,12.7006816864014,27.6490345001221,84.0258026123047,100,84.0591354370117,31
12.7173500061035,358.716994524002,12.7173500061035,356.792986392975,12.7173500061035,27.6490345001221,84.109130859375,100,84.142463684082,31
12.7340173721313,357.775002717972,12.7340173721313,355.54701089859,12.7340173721313,27.6490345001221,84.1924667358398,100,84.2174606323242,31
12.7506837844849,356.882989406586,12.7506837844849,354.335993528366,12.7506837844849,27.6490345001221,84.2757949829102,100,84.3091278076172,31
12.7673511505127,355.9809923172,12.7673511505127,353.076010942459,12.7673511505127,27.6490345001221,84.359130859375,100,84.3924560546875,31
12.7840194702148,355.05399107933,12.7840194702148,351.89300775528,12.7840194702148,27.6476669311523,84.4423828125,100,84.4673843383789,31
12.800687789917,354.149997234344,12.800687789917,350.611001253128,12.800687789917,27.6476669311523,84.5257110595703,100,84.5507125854492,31
12.8173561096191,353.287011384964,12.8173561096191,349.43899512291,12.8173561096191,27.6476669311523,84.6090469360352,100,84.6340408325195,31
12.834023475647,352.400004863739,12.834023475647,348.280996084213,12.834023475647,27.6476669311523,84.6923751831055,100,84.7257080078125,31
12.8506908416748,352.400004863739,12.8506908416748,348.280996084213,12.8506908416748,27.6476669311523,84.7757110595703,100,84.8090438842773,31
12.867359161377,351.47100687027,12.867359161377,347.045987844467,12.867359161377,27.6476669311523,84.8590393066406,100,84.8840408325195,31
12.8840274810791,350.576013326645,12.8840274810791,345.836013555527,12.8840274810791,27.6476669311523,84.9423751831055,100,84.9673690795898,31
12.9006948471069,349.68501329422,12.9006948471069,344.583988189697,12.9006948471069,27.6462993621826,85.0257034301758,100,85.0590362548828,31
12.9173622131348,348.75300526619,12.9173622131348,343.40301156044,12.9173622131348,27.6462993621826,85.1090393066406,100,85.134033203125,31
12.9340295791626,347.853004932404,12.9340295791626,342.12601184845,12.9340295791626,27.6462993621826,85.1923675537109,100,85.225700378418,31
