Run Name,180725_dPPR10_only
Run Date,12:40:53 PM   07-26-18
Method Name,S200_5/150 FRET_WL
Export Format Version, 1.00
Method ID, 9545
Points/Second, 5.00
Number of Records,   6260
Offset from Run Start Time,00:00:00
Run End Time,00:20:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Trace 5,<Not Selected>
Trace 6,<Not Selected>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2
   530.6,0.000171,0.000110
   530.8,0.000185,0.000110
   531.0,0.000184,0.000119
   531.2,0.000191,0.000105
   531.4,0.000191,0.000114
   531.6,0.000198,0.000109
   531.8,0.000205,0.000100
   532.0,0.000205,0.000095
   532.2,0.000198,0.000096
   532.4,0.000198,0.000096
   532.6,0.000191,0.000091
   532.8,0.000184,0.000100
   533.0,0.000177,0.000105
   533.2,0.000170,0.000108
   533.4,0.000170,0.000104
   533.6,0.000176,0.000113
   533.8,0.000184,0.000107
   534.0,0.000176,0.000107
   534.2,0.000184,0.000111
   534.4,0.000177,0.000111
   534.6,0.000184,0.000106
   534.8,0.000191,0.000100
   535.0,0.000184,0.000100
   535.2,0.000197,0.000106
   535.4,0.000197,0.000101
   535.6,0.000204,0.000096
   535.8,0.000190,0.000092
   536.0,0.000184,0.000087
   536.2,0.000176,0.000087
   536.4,0.000184,0.000087
   536.6,0.000184,0.000087
   536.8,0.000191,0.000093
   537.0,0.000184,0.000092
   537.2,0.000191,0.000087
   537.4,0.000191,0.000081
   537.6,0.000191,0.000076
   537.8,0.000191,0.000077
   538.0,0.000177,0.000068
   538.2,0.000184,0.000071
   538.4,0.000184,0.000074
   538.6,0.000184,0.000070
   538.8,0.000177,0.000076
   539.0,0.000177,0.000081
   539.2,0.000170,0.000087
   539.4,0.000177,0.000090
   539.6,0.000170,0.000099
   539.8,0.000177,0.000097
   540.0,0.000170,0.000091
   540.2,0.000177,0.000091
   540.4,0.000176,0.000086
   540.6,0.000184,0.000086
   540.8,0.000176,0.000084
   541.0,0.000176,0.000089
   541.2,0.000169,0.000093
   541.4,0.000169,0.000093
   541.6,0.000162,0.000101
   541.8,0.000169,0.000097
   542.0,0.000176,0.000102
   542.2,0.000176,0.000102
   542.4,0.000183,0.000112
   542.6,0.000184,0.000107
   542.8,0.000197,0.000108
   543.0,0.000197,0.000108
   543.2,0.000190,0.000104
   543.4,0.000190,0.000100
   543.6,0.000176,0.000091
   543.8,0.000163,0.000091
   544.0,0.000170,0.000091
   544.2,0.000163,0.000091
   544.4,0.000170,0.000091
   544.6,0.000170,0.000095
   544.8,0.000164,0.000095
   545.0,0.000178,0.000100
   545.2,0.000184,0.000100
   545.4,0.000191,0.000100
   545.6,0.000184,0.000111
   545.8,0.000190,0.000112
   546.0,0.000190,0.000117
   546.2,0.000203,0.000112
   546.4,0.000190,0.000112
   546.6,0.000190,0.000111
   546.8,0.000183,0.000110
   547.0,0.000190,0.000106
   547.2,0.000183,0.000111
   547.4,0.000184,0.000107
   547.6,0.000176,0.000106
   547.8,0.000184,0.000110
   548.0,0.000184,0.000109
   548.2,0.000184,0.000114
   548.4,0.000184,0.000113
   548.6,0.000170,0.000108
   548.8,0.000170,0.000109
   549.0,0.000163,0.000114
   549.2,0.000170,0.000114
   549.4,0.000184,0.000119
   549.6,0.000191,0.000124
   549.8,0.000191,0.000126
   550.0,0.000197,0.000123
   550.2,0.000198,0.000122
   550.4,0.000197,0.000112
   550.6,0.000190,0.000107
   550.8,0.000197,0.000111
   551.0,0.000191,0.000109
   551.2,0.000184,0.000112
   551.4,0.000184,0.000111
   551.6,0.000170,0.000111
   551.8,0.000171,0.000115
   552.0,0.000164,0.000110
   552.2,0.000171,0.000114
   552.4,0.000171,0.000114
   552.6,0.000171,0.000119
   552.8,0.000170,0.000122
   553.0,0.000178,0.000112
   553.2,0.000171,0.000110
   553.4,0.000165,0.000109
   553.6,0.000164,0.000113
   553.8,0.000179,0.000108
   554.0,0.000171,0.000114
   554.2,0.000178,0.000114
   554.4,0.000178,0.000114
   554.6,0.000178,0.000110
   554.8,0.000171,0.000111
   555.0,0.000179,0.000107
   555.2,0.000171,0.000102
   555.4,0.000179,0.000107
   555.6,0.000179,0.000122
   555.8,0.000178,0.000122
   556.0,0.000171,0.000122
   556.2,0.000171,0.000117
   556.4,0.000165,0.000112
   556.6,0.000165,0.000111
   556.8,0.000158,0.000106
   557.0,0.000165,0.000105
   557.2,0.000165,0.000100
   557.4,0.000165,0.000099
   557.6,0.000158,0.000093
   557.8,0.000158,0.000098
   558.0,0.000151,0.000098
   558.2,0.000165,0.000102
   558.4,0.000151,0.000102
   558.6,0.000158,0.000107
   558.8,0.000165,0.000111
   559.0,0.000158,0.000115
   559.2,0.000165,0.000115
   559.4,0.000166,0.000120
   559.6,0.000165,0.000120
   559.8,0.000165,0.000124
   560.0,0.000152,0.000125
   560.2,0.000152,0.000126
   560.4,0.000151,0.000126
   560.6,0.000158,0.000121
   560.8,0.000158,0.000117
   561.0,0.000165,0.000118
   561.2,0.000165,0.000122
   561.4,0.000158,0.000122
   561.6,0.000152,0.000127
   561.8,0.000144,0.000127
   562.0,0.000158,0.000126
   562.2,0.000158,0.000131
   562.4,0.000165,0.000127
   562.6,0.000164,0.000127
   562.8,0.000165,0.000117
   563.0,0.000171,0.000127
   563.2,0.000172,0.000117
   563.4,0.000171,0.000117
   563.6,0.000165,0.000121
   563.8,0.000171,0.000126
   564.0,0.000172,0.000130
   564.2,0.000164,0.000130
   564.4,0.000164,0.000130
   564.6,0.000151,0.000126
   564.8,0.000143,0.000122
   565.0,0.000151,0.000121
   565.2,0.000151,0.000121
   565.4,0.000158,0.000120
   565.6,0.000158,0.000125
   565.8,0.000165,0.000121
   566.0,0.000165,0.000131
   566.2,0.000165,0.000128
   566.4,0.000165,0.000128
   566.6,0.000158,0.000129
   566.8,0.000158,0.000130
   567.0,0.000159,0.000126
   567.2,0.000152,0.000125
   567.4,0.000159,0.000120
   567.6,0.000152,0.000114
   567.8,0.000152,0.000114
   568.0,0.000145,0.000107
   568.2,0.000145,0.000107
   568.4,0.000152,0.000116
   568.6,0.000152,0.000116
   568.8,0.000152,0.000115
   569.0,0.000152,0.000111
   569.2,0.000159,0.000107
   569.4,0.000158,0.000101
   569.6,0.000152,0.000102
   569.8,0.000152,0.000102
   570.0,0.000152,0.000103
   570.2,0.000145,0.000102
   570.4,0.000145,0.000103
   570.6,0.000145,0.000103
   570.8,0.000146,0.000099
   571.0,0.000145,0.000100
   571.2,0.000159,0.000096
   571.4,0.000159,0.000093
   571.6,0.000165,0.000093
   571.8,0.000152,0.000093
   572.0,0.000165,0.000103
   572.2,0.000159,0.000107
   572.4,0.000159,0.000107
   572.6,0.000152,0.000121
   572.8,0.000159,0.000111
   573.0,0.000153,0.000116
   573.2,0.000152,0.000115
   573.4,0.000152,0.000121
   573.6,0.000152,0.000115
   573.8,0.000159,0.000116
   574.0,0.000152,0.000111
   574.2,0.000152,0.000111
   574.4,0.000153,0.000097
   574.6,0.000146,0.000097
   574.8,0.000146,0.000093
   575.0,0.000153,0.000096
   575.2,0.000153,0.000100
   575.4,0.000153,0.000100
   575.6,0.000146,0.000099
   575.8,0.000153,0.000096
   576.0,0.000153,0.000093
   576.2,0.000146,0.000097
   576.4,0.000139,0.000101
   576.6,0.000139,0.000101
   576.8,0.000139,0.000097
   577.0,0.000132,0.000096
   577.2,0.000125,0.000101
   577.4,0.000125,0.000092
   577.6,0.000126,0.000097
   577.8,0.000125,0.000096
   578.0,0.000125,0.000096
   578.2,0.000138,0.000096
   578.4,0.000145,0.000091
   578.6,0.000152,0.000087
   578.8,0.000152,0.000087
   579.0,0.000159,0.000083
   579.2,0.000152,0.000083
   579.4,0.000144,0.000078
   579.6,0.000138,0.000083
   579.8,0.000131,0.000073
   580.0,0.000124,0.000078
   580.2,0.000131,0.000078
   580.4,0.000131,0.000082
   580.6,0.000138,0.000082
   580.8,0.000138,0.000082
   581.0,0.000139,0.000078
   581.2,0.000132,0.000078
   581.4,0.000146,0.000074
   581.6,0.000132,0.000079
   581.8,0.000152,0.000088
   582.0,0.000152,0.000093
   582.2,0.000145,0.000098
   582.4,0.000145,0.000093
   582.6,0.000138,0.000093
   582.8,0.000139,0.000089
   583.0,0.000132,0.000084
   583.2,0.000125,0.000094
   583.4,0.000132,0.000089
   583.6,0.000139,0.000090
   583.8,0.000132,0.000089
   584.0,0.000131,0.000094
   584.2,0.000138,0.000093
   584.4,0.000131,0.000093
   584.6,0.000131,0.000093
   584.8,0.000131,0.000092
   585.0,0.000131,0.000096
   585.2,0.000124,0.000096
   585.4,0.000131,0.000092
   585.6,0.000131,0.000092
   585.8,0.000131,0.000088
   586.0,0.000124,0.000093
   586.2,0.000132,0.000088
   586.4,0.000132,0.000098
   586.6,0.000132,0.000093
   586.8,0.000132,0.000097
   587.0,0.000139,0.000101
   587.2,0.000146,0.000105
   587.4,0.000153,0.000104
   587.6,0.000146,0.000108
   587.8,0.000153,0.000109
   588.0,0.000153,0.000106
   588.2,0.000159,0.000111
   588.4,0.000152,0.000106
   588.6,0.000166,0.000111
   588.8,0.000166,0.000111
   589.0,0.000166,0.000106
   589.2,0.000159,0.000111
   589.4,0.000159,0.000102
   589.6,0.000153,0.000102
   589.8,0.000159,0.000101
   590.0,0.000152,0.000106
   590.2,0.000159,0.000105
   590.4,0.000166,0.000108
   590.6,0.000165,0.000107
   590.8,0.000179,0.000109
   591.0,0.000172,0.000109
   591.2,0.000172,0.000107
   591.4,0.000171,0.000101
   591.6,0.000165,0.000105
   591.8,0.000165,0.000108
   592.0,0.000165,0.000107
   592.2,0.000158,0.000117
   592.4,0.000158,0.000103
   592.6,0.000159,0.000104
   592.8,0.000165,0.000104
   593.0,0.000158,0.000109
   593.2,0.000172,0.000105
   593.4,0.000179,0.000106
   593.6,0.000179,0.000106
   593.8,0.000179,0.000111
   594.0,0.000165,0.000107
   594.2,0.000158,0.000112
   594.4,0.000165,0.000101
   594.6,0.000158,0.000100
   594.8,0.000158,0.000099
   595.0,0.000158,0.000098
   595.2,0.000158,0.000102
   595.4,0.000151,0.000107
   595.6,0.000152,0.000114
   595.8,0.000151,0.000114
   596.0,0.000152,0.000114
   596.2,0.000152,0.000114
   596.4,0.000152,0.000106
   596.6,0.000159,0.000106
   596.8,0.000152,0.000107
   597.0,0.000159,0.000102
   597.2,0.000166,0.000103
   597.4,0.000165,0.000097
   597.6,0.000179,0.000096
   597.8,0.000179,0.000099
   598.0,0.000179,0.000098
   598.2,0.000179,0.000098
   598.4,0.000179,0.000098
   598.6,0.000172,0.000100
   598.8,0.000171,0.000100
   599.0,0.000165,0.000100
   599.2,0.000171,0.000100
   599.4,0.000172,0.000100
   599.6,0.000171,0.000096
   599.8,0.000171,0.000097
   600.0,0.000164,0.000099
   600.2,0.000171,0.000095
   600.4,0.000171,0.000095
   600.6,0.000171,0.000094
   600.8,0.000165,0.000093
   601.0,0.000165,0.000097
   601.2,0.000171,0.000095
   601.4,0.000178,0.000100
   601.6,0.000178,0.000100
   601.8,0.000185,0.000100
   602.0,0.000185,0.000105
   602.2,0.000192,0.000100
   602.4,0.000199,0.000097
   602.6,0.000199,0.000097
   602.8,0.000192,0.000092
   603.0,0.000199,0.000092
   603.2,0.000192,0.000096
   603.4,0.000185,0.000095
   603.6,0.000192,0.000097
   603.8,0.000186,0.000101
   604.0,0.000186,0.000103
   604.2,0.000179,0.000107
   604.4,0.000192,0.000104
   604.6,0.000199,0.000094
   604.8,0.000192,0.000094
   605.0,0.000192,0.000093
   605.2,0.000192,0.000099
   605.4,0.000185,0.000103
   605.6,0.000185,0.000102
   605.8,0.000185,0.000097
   606.0,0.000185,0.000096
   606.2,0.000185,0.000096
   606.4,0.000185,0.000095
   606.6,0.000185,0.000100
   606.8,0.000178,0.000101
   607.0,0.000185,0.000107
   607.2,0.000191,0.000112
   607.4,0.000185,0.000108
   607.6,0.000185,0.000113
   607.8,0.000185,0.000108
   608.0,0.000178,0.000107
   608.2,0.000185,0.000103
   608.4,0.000171,0.000099
   608.6,0.000170,0.000099
   608.8,0.000178,0.000093
   609.0,0.000171,0.000103
   609.2,0.000171,0.000099
   609.4,0.000171,0.000093
   609.6,0.000179,0.000099
   609.8,0.000171,0.000099
   610.0,0.000165,0.000095
   610.2,0.000165,0.000094
   610.4,0.000165,0.000094
   610.6,0.000159,0.000099
   610.8,0.000159,0.000104
   611.0,0.000158,0.000104
   611.2,0.000159,0.000104
   611.4,0.000166,0.000106
   611.6,0.000165,0.000106
   611.8,0.000165,0.000100
   612.0,0.000158,0.000095
   612.2,0.000158,0.000095
   612.4,0.000158,0.000094
   612.6,0.000158,0.000089
   612.8,0.000151,0.000093
   613.0,0.000152,0.000093
   613.2,0.000151,0.000088
   613.4,0.000158,0.000098
   613.6,0.000152,0.000093
   613.8,0.000159,0.000094
   614.0,0.000158,0.000094
   614.2,0.000165,0.000095
   614.4,0.000165,0.000101
   614.6,0.000158,0.000101
   614.8,0.000158,0.000096
   615.0,0.000144,0.000100
   615.2,0.000145,0.000104
   615.4,0.000152,0.000103
   615.6,0.000152,0.000107
   615.8,0.000165,0.000107
   616.0,0.000173,0.000113
   616.2,0.000179,0.000112
   616.4,0.000173,0.000111
   616.6,0.000179,0.000111
   616.8,0.000180,0.000111
   617.0,0.000186,0.000110
   617.2,0.000186,0.000111
   617.4,0.000186,0.000111
   617.6,0.000186,0.000112
   617.8,0.000193,0.000107
   618.0,0.000193,0.000113
   618.2,0.000193,0.000123
   618.4,0.000200,0.000123
   618.6,0.000200,0.000128
   618.8,0.000200,0.000123
   619.0,0.000200,0.000124
   619.2,0.000206,0.000128
   619.4,0.000206,0.000114
   619.6,0.000206,0.000123
   619.8,0.000207,0.000114
   620.0,0.000213,0.000113
   620.2,0.000213,0.000117
   620.4,0.000207,0.000116
   620.6,0.000207,0.000121
   620.8,0.000207,0.000120
   621.0,0.000206,0.000120
   621.2,0.000200,0.000110
   621.4,0.000199,0.000106
   621.6,0.000192,0.000100
   621.8,0.000178,0.000097
   622.0,0.000165,0.000098
   622.2,0.000164,0.000093
   622.4,0.000158,0.000098
   622.6,0.000158,0.000093
   622.8,0.000151,0.000097
   623.0,0.000151,0.000096
   623.2,0.000144,0.000107
   623.4,0.000158,0.000097
   623.6,0.000151,0.000107
   623.8,0.000158,0.000102
   624.0,0.000144,0.000108
   624.2,0.000144,0.000099
   624.4,0.000144,0.000100
   624.6,0.000158,0.000099
   624.8,0.000144,0.000093
   625.0,0.000152,0.000096
   625.2,0.000151,0.000095
   625.4,0.000159,0.000090
   625.6,0.000152,0.000100
   625.8,0.000152,0.000105
   626.0,0.000152,0.000109
   626.2,0.000152,0.000100
   626.4,0.000158,0.000115
   626.6,0.000165,0.000107
   626.8,0.000165,0.000102
   627.0,0.000165,0.000107
   627.2,0.000159,0.000099
   627.4,0.000159,0.000094
   627.6,0.000152,0.000094
   627.8,0.000152,0.000086
   628.0,0.000152,0.000082
   628.2,0.000152,0.000078
   628.4,0.000145,0.000077
   628.6,0.000152,0.000072
   628.8,0.000153,0.000076
   629.0,0.000153,0.000071
   629.2,0.000139,0.000085
   629.4,0.000146,0.000085
   629.6,0.000139,0.000094
   629.8,0.000139,0.000089
   630.0,0.000132,0.000094
   630.2,0.000146,0.000089
   630.4,0.000146,0.000085
   630.6,0.000139,0.000084
   630.8,0.000132,0.000088
   631.0,0.000131,0.000098
   631.2,0.000124,0.000098
   631.4,0.000131,0.000098
   631.6,0.000124,0.000098
   631.8,0.000132,0.000099
   632.0,0.000125,0.000093
   632.2,0.000132,0.000108
   632.4,0.000125,0.000099
   632.6,0.000132,0.000100
   632.8,0.000131,0.000094
   633.0,0.000138,0.000089
   633.2,0.000145,0.000089
   633.4,0.000152,0.000085
   633.6,0.000145,0.000084
   633.8,0.000146,0.000088
   634.0,0.000139,0.000098
   634.2,0.000132,0.000102
   634.4,0.000132,0.000107
   634.6,0.000132,0.000098
   634.8,0.000146,0.000100
   635.0,0.000139,0.000100
   635.2,0.000139,0.000105
   635.4,0.000132,0.000100
   635.6,0.000132,0.000105
   635.8,0.000125,0.000105
   636.0,0.000132,0.000109
   636.2,0.000125,0.000105
   636.4,0.000125,0.000110
   636.6,0.000132,0.000110
   636.8,0.000132,0.000105
   637.0,0.000132,0.000100
   637.2,0.000139,0.000096
   637.4,0.000138,0.000096
   637.6,0.000153,0.000092
   637.8,0.000153,0.000097
   638.0,0.000153,0.000097
   638.2,0.000152,0.000106
   638.4,0.000153,0.000101
   638.6,0.000153,0.000111
   638.8,0.000159,0.000113
   639.0,0.000153,0.000120
   639.2,0.000159,0.000122
   639.4,0.000166,0.000121
   639.6,0.000173,0.000126
   639.8,0.000173,0.000130
   640.0,0.000173,0.000128
   640.2,0.000180,0.000135
   640.4,0.000179,0.000132
   640.6,0.000179,0.000130
   640.8,0.000179,0.000133
   641.0,0.000179,0.000136
   641.2,0.000178,0.000130
   641.4,0.000178,0.000130
   641.6,0.000192,0.000130
   641.8,0.000191,0.000134
   642.0,0.000198,0.000138
   642.2,0.000198,0.000142
   642.4,0.000212,0.000151
   642.6,0.000218,0.000146
   642.8,0.000218,0.000156
   643.0,0.000218,0.000146
   643.2,0.000219,0.000147
   643.4,0.000212,0.000146
   643.6,0.000212,0.000151
   643.8,0.000206,0.000156
   644.0,0.000206,0.000161
   644.2,0.000212,0.000165
   644.4,0.000212,0.000161
   644.6,0.000226,0.000167
   644.8,0.000219,0.000167
   645.0,0.000232,0.000166
   645.2,0.000218,0.000165
   645.4,0.000224,0.000165
   645.6,0.000224,0.000164
   645.8,0.000231,0.000164
   646.0,0.000231,0.000173
   646.2,0.000238,0.000174
   646.4,0.000238,0.000177
   646.6,0.000237,0.000182
   646.8,0.000244,0.000185
   647.0,0.000244,0.000190
   647.2,0.000244,0.000190
   647.4,0.000257,0.000194
   647.6,0.000272,0.000193
   647.8,0.000279,0.000197
   648.0,0.000278,0.000201
   648.2,0.000285,0.000215
   648.4,0.000278,0.000219
   648.6,0.000277,0.000223
   648.8,0.000277,0.000223
   649.0,0.000277,0.000226
   649.2,0.000285,0.000227
   649.4,0.000284,0.000227
   649.6,0.000277,0.000228
   649.8,0.000283,0.000230
   650.0,0.000283,0.000232
   650.2,0.000283,0.000232
   650.4,0.000277,0.000235
   650.6,0.000277,0.000230
   650.8,0.000271,0.000224
   651.0,0.000285,0.000223
   651.2,0.000271,0.000224
   651.4,0.000277,0.000224
   651.6,0.000277,0.000228
   651.8,0.000284,0.000228
   652.0,0.000277,0.000228
   652.2,0.000277,0.000228
   652.4,0.000277,0.000223
   652.6,0.000284,0.000232
   652.8,0.000283,0.000223
   653.0,0.000291,0.000224
   653.2,0.000291,0.000223
   653.4,0.000298,0.000227
   653.6,0.000291,0.000222
   653.8,0.000285,0.000226
   654.0,0.000284,0.000225
   654.2,0.000277,0.000225
   654.4,0.000277,0.000226
   654.6,0.000277,0.000226
   654.8,0.000277,0.000225
   655.0,0.000276,0.000221
   655.2,0.000276,0.000216
   655.4,0.000269,0.000215
   655.6,0.000269,0.000216
   655.8,0.000262,0.000216
   656.0,0.000270,0.000221
   656.2,0.000269,0.000221
   656.4,0.000276,0.000218
   656.6,0.000262,0.000218
   656.8,0.000270,0.000215
   657.0,0.000270,0.000211
   657.2,0.000263,0.000216
   657.4,0.000270,0.000211
   657.6,0.000264,0.000205
   657.8,0.000270,0.000205
   658.0,0.000257,0.000204
   658.2,0.000257,0.000200
   658.4,0.000256,0.000196
   658.6,0.000264,0.000202
   658.8,0.000270,0.000198
   659.0,0.000270,0.000201
   659.2,0.000263,0.000201
   659.4,0.000277,0.000190
   659.6,0.000264,0.000194
   659.8,0.000264,0.000192
   660.0,0.000264,0.000187
   660.2,0.000265,0.000182
   660.4,0.000258,0.000187
   660.6,0.000258,0.000192
   660.8,0.000244,0.000192
   661.0,0.000244,0.000193
   661.2,0.000237,0.000193
   661.4,0.000237,0.000194
   661.6,0.000230,0.000189
   661.8,0.000237,0.000194
   662.0,0.000237,0.000190
   662.2,0.000230,0.000189
   662.4,0.000238,0.000195
   662.6,0.000224,0.000194
   662.8,0.000224,0.000195
   663.0,0.000224,0.000194
   663.2,0.000232,0.000199
   663.4,0.000224,0.000198
   663.6,0.000231,0.000198
   663.8,0.000231,0.000193
   664.0,0.000238,0.000189
   664.2,0.000245,0.000185
   664.4,0.000252,0.000185
   664.6,0.000245,0.000185
   664.8,0.000252,0.000180
   665.0,0.000239,0.000180
   665.2,0.000238,0.000179
   665.4,0.000238,0.000180
   665.6,0.000231,0.000179
   665.8,0.000231,0.000180
   666.0,0.000230,0.000176
   666.2,0.000230,0.000177
   666.4,0.000230,0.000179
   666.6,0.000224,0.000177
   666.8,0.000223,0.000177
   667.0,0.000223,0.000180
   667.2,0.000223,0.000178
   667.4,0.000229,0.000181
   667.6,0.000229,0.000180
   667.8,0.000222,0.000181
   668.0,0.000216,0.000177
   668.2,0.000216,0.000177
   668.4,0.000202,0.000177
   668.6,0.000210,0.000177
   668.8,0.000203,0.000171
   669.0,0.000203,0.000166
   669.2,0.000202,0.000162
   669.4,0.000203,0.000163
   669.6,0.000203,0.000159
   669.8,0.000196,0.000154
   670.0,0.000203,0.000160
   670.2,0.000210,0.000155
   670.4,0.000210,0.000156
   670.6,0.000217,0.000155
   670.8,0.000217,0.000156
   671.0,0.000217,0.000156
   671.2,0.000210,0.000156
   671.4,0.000217,0.000150
   671.6,0.000211,0.000146
   671.8,0.000204,0.000136
   672.0,0.000197,0.000135
   672.2,0.000211,0.000135
   672.4,0.000204,0.000143
   672.6,0.000211,0.000153
   672.8,0.000204,0.000152
   673.0,0.000218,0.000156
   673.2,0.000211,0.000161
   673.4,0.000218,0.000162
   673.6,0.000211,0.000161
   673.8,0.000211,0.000156
   674.0,0.000197,0.000148
   674.2,0.000197,0.000143
   674.4,0.000190,0.000143
   674.6,0.000190,0.000143
   674.8,0.000190,0.000139
   675.0,0.000183,0.000139
   675.2,0.000190,0.000144
   675.4,0.000183,0.000149
   675.6,0.000184,0.000150
   675.8,0.000176,0.000155
   676.0,0.000183,0.000150
   676.2,0.000176,0.000155
   676.4,0.000183,0.000149
   676.6,0.000175,0.000153
   676.8,0.000190,0.000158
   677.0,0.000197,0.000163
   677.2,0.000197,0.000162
   677.4,0.000197,0.000161
   677.6,0.000211,0.000161
   677.8,0.000211,0.000160
   678.0,0.000203,0.000149
   678.2,0.000217,0.000164
   678.4,0.000217,0.000150
   678.6,0.000217,0.000151
   678.8,0.000210,0.000146
   679.0,0.000217,0.000146
   679.2,0.000211,0.000146
   679.4,0.000204,0.000141
   679.6,0.000190,0.000135
   679.8,0.000183,0.000131
   680.0,0.000176,0.000136
   680.2,0.000176,0.000136
   680.4,0.000176,0.000141
   680.6,0.000176,0.000145
   680.8,0.000184,0.000154
   681.0,0.000184,0.000158
   681.2,0.000190,0.000158
   681.4,0.000190,0.000154
   681.6,0.000197,0.000155
   681.8,0.000190,0.000154
   682.0,0.000197,0.000149
   682.2,0.000183,0.000149
   682.4,0.000190,0.000150
   682.6,0.000190,0.000145
   682.8,0.000197,0.000150
   683.0,0.000203,0.000150
   683.2,0.000203,0.000151
   683.4,0.000203,0.000151
   683.6,0.000203,0.000156
   683.8,0.000197,0.000161
   684.0,0.000190,0.000165
   684.2,0.000190,0.000169
   684.4,0.000183,0.000168
   684.6,0.000190,0.000171
   684.8,0.000183,0.000166
   685.0,0.000190,0.000166
   685.2,0.000196,0.000167
   685.4,0.000203,0.000168
   685.6,0.000203,0.000171
   685.8,0.000203,0.000166
   686.0,0.000210,0.000165
   686.2,0.000203,0.000165
   686.4,0.000196,0.000164
   686.6,0.000210,0.000170
   686.8,0.000217,0.000170
   687.0,0.000217,0.000170
   687.2,0.000223,0.000170
   687.4,0.000223,0.000181
   687.6,0.000217,0.000182
   687.8,0.000216,0.000177
   688.0,0.000223,0.000177
   688.2,0.000216,0.000178
   688.4,0.000217,0.000178
   688.6,0.000210,0.000177
   688.8,0.000216,0.000173
   689.0,0.000202,0.000172
   689.2,0.000196,0.000163
   689.4,0.000189,0.000163
   689.6,0.000189,0.000158
   689.8,0.000189,0.000157
   690.0,0.000189,0.000153
   690.2,0.000196,0.000153
   690.4,0.000196,0.000158
   690.6,0.000203,0.000154
   690.8,0.000203,0.000154
   691.0,0.000210,0.000158
   691.2,0.000217,0.000158
   691.4,0.000217,0.000168
   691.6,0.000217,0.000168
   691.8,0.000217,0.000169
   692.0,0.000218,0.000170
   692.2,0.000204,0.000167
   692.4,0.000197,0.000167
   692.6,0.000204,0.000158
   692.8,0.000204,0.000154
   693.0,0.000204,0.000149
   693.2,0.000190,0.000149
   693.4,0.000190,0.000149
   693.6,0.000184,0.000153
   693.8,0.000177,0.000153
   694.0,0.000177,0.000153
   694.2,0.000178,0.000157
   694.4,0.000178,0.000158
   694.6,0.000164,0.000158
   694.8,0.000171,0.000153
   695.0,0.000164,0.000149
   695.2,0.000170,0.000144
   695.4,0.000170,0.000139
   695.6,0.000177,0.000139
   695.8,0.000170,0.000139
   696.0,0.000177,0.000139
   696.2,0.000176,0.000143
   696.4,0.000190,0.000139
   696.6,0.000184,0.000143
   696.8,0.000184,0.000140
   697.0,0.000190,0.000143
   697.2,0.000184,0.000147
   697.4,0.000184,0.000145
   697.6,0.000176,0.000145
   697.8,0.000184,0.000144
   698.0,0.000184,0.000136
   698.2,0.000191,0.000133
   698.4,0.000184,0.000128
   698.6,0.000198,0.000132
   698.8,0.000184,0.000136
   699.0,0.000191,0.000146
   699.2,0.000198,0.000141
   699.4,0.000191,0.000146
   699.6,0.000197,0.000137
   699.8,0.000197,0.000138
   700.0,0.000197,0.000134
   700.2,0.000191,0.000134
   700.4,0.000184,0.000139
   700.6,0.000177,0.000143
   700.8,0.000177,0.000142
   701.0,0.000170,0.000142
   701.2,0.000170,0.000141
   701.4,0.000163,0.000140
   701.6,0.000169,0.000140
   701.8,0.000169,0.000145
   702.0,0.000176,0.000146
   702.2,0.000176,0.000141
   702.4,0.000183,0.000142
   702.6,0.000183,0.000142
   702.8,0.000184,0.000147
   703.0,0.000183,0.000148
   703.2,0.000184,0.000143
   703.4,0.000190,0.000149
   703.6,0.000190,0.000154
   703.8,0.000197,0.000149
   704.0,0.000190,0.000154
   704.2,0.000190,0.000154
   704.4,0.000183,0.000154
   704.6,0.000190,0.000153
   704.8,0.000183,0.000153
   705.0,0.000184,0.000152
   705.2,0.000176,0.000147
   705.4,0.000184,0.000157
   705.6,0.000184,0.000148
   705.8,0.000191,0.000154
   706.0,0.000184,0.000149
   706.2,0.000176,0.000153
   706.4,0.000176,0.000148
   706.6,0.000176,0.000147
   706.8,0.000183,0.000142
   707.0,0.000176,0.000132
   707.2,0.000190,0.000133
   707.4,0.000190,0.000133
   707.6,0.000197,0.000118
   707.8,0.000190,0.000128
   708.0,0.000190,0.000118
   708.2,0.000183,0.000118
   708.4,0.000190,0.000118
   708.6,0.000183,0.000123
   708.8,0.000184,0.000123
   709.0,0.000183,0.000128
   709.2,0.000176,0.000123
   709.4,0.000183,0.000138
   709.6,0.000183,0.000135
   709.8,0.000183,0.000143
   710.0,0.000176,0.000138
   710.2,0.000177,0.000132
   710.4,0.000177,0.000132
   710.6,0.000177,0.000132
   710.8,0.000177,0.000137
   711.0,0.000177,0.000139
   711.2,0.000170,0.000139
   711.4,0.000177,0.000139
   711.6,0.000176,0.000139
   711.8,0.000184,0.000135
   712.0,0.000176,0.000139
   712.2,0.000184,0.000139
   712.4,0.000184,0.000143
   712.6,0.000191,0.000143
   712.8,0.000197,0.000143
   713.0,0.000191,0.000143
