Run Name,20220809_S200_16600_sfpqTEVdig_part2
Run Date,09:38:14 AM   08-10-22
Method Name,S200_16/600_finishabortedrun.2
Export Format Version, 1.00
Method ID,  861
Points/Second, 2.00
Number of Records,   8421
Offset from Run Start Time,00:00:00
Run End Time,01:10:00
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (205.0 nm), AU
QuadTec 4, (488.0 nm), AU
Trace 5,<Not Selected>
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume,Fraction
   708.5,0.007539,-0.000255,  0,0.032694,0.000635,  56.113,   21,    11.8, 38
   709.0,0.007540,-0.000254,  0,0.034634,0.000671,  56.120,   21,    11.8, 38
   709.5,0.007547,-0.000251,  0,0.030737,0.000666,  56.114,   21,    11.8, 38
   710.0,0.007546,-0.000249,  0,0.030737,0.000676,  56.118,   21,    11.8, 38
   710.5,0.007553,-0.000252,  0,0.032595,0.000676,  56.113,   22,    11.8, 38
   711.0,0.007543,-0.000249,  0,0.034471,0.000642,  56.117,   21,    11.9, 38
   711.5,0.007531,-0.000247,  0,0.036491,0.000644,  56.120,   21,    11.9, 38
   712.0,0.007535,-0.000246,  0,0.034634,0.000690,  56.122,   21,    11.9, 38
   712.5,0.007531,-0.000258,  0,0.034589,0.000699,  56.121,   22,    11.9, 38
   713.0,0.007551,-0.000252,  0,0.034543,0.000671,  56.121,   21,    11.9, 38
   713.5,0.007560,-0.000245,  0,0.036445,0.000709,  56.119,   21,    11.9, 38
   714.0,0.007551,-0.000253,  0,0.034489,0.000695,  56.123,   22,    11.9, 38
   714.5,0.007552,-0.000255,  0,0.034489,0.000627,  56.125,   22,    11.9, 38
   715.0,0.007566,-0.000255,  0,0.034561,0.000598,  56.127,   22,    11.9, 38
   715.5,0.007559,-0.000248,  0,0.036563,0.000610,  56.124,   22,    11.9, 38
   716.0,0.007550,-0.000244,  0,0.034561,0.000608,  56.128,   21,    11.9, 38
   716.5,0.007546,-0.000244,  0,0.034607,0.000635,  56.130,   21,    11.9, 38
   717.0,0.007543,-0.000259,  0,0.034634,0.000676,  56.122,   22,    11.9, 38
   717.5,0.007530,-0.000257,  0,0.036563,0.000666,  56.129,   22,    12.0, 38
   718.0,0.007539,-0.000246,  0,0.034543,0.000632,  56.134,   22,    12.0, 38
   718.5,0.007547,-0.000245,  0,0.030674,0.000623,  56.133,   22,    12.0, 38
   719.0,0.007551,-0.000243,  0,0.034471,0.000643,  56.134,   22,    12.0, 38
   719.5,0.007562,-0.000242,  0,0.034498,0.000705,  56.138,   22,    12.0, 38
   720.0,0.007566,-0.000240,  0,0.034561,0.000704,  56.142,   22,    12.0, 38
   720.3,0.007563,-0.000242,  0,0.034554,0.000686,  56.140,   22,    12.0, 39
   720.5,0.007564,-0.000244,  0,0.034543,0.000675,  56.140,   22,    12.0, 39
   721.0,0.007547,-0.000243,  0,0.034580,0.000671,  56.142,   22,    12.0, 39
   721.5,0.007544,-0.000243,  0,0.036545,0.000732,  56.138,   21,    12.0, 39
   722.0,0.007551,-0.000237,  0,0.038475,0.000723,  56.146,   22,    12.0, 39
   722.5,0.007550,-0.000241,  0,0.034580,0.000699,  56.142,   22,    12.0, 39
   723.0,0.007551,-0.000231,  0,0.034561,0.000651,  56.140,   22,    12.1, 39
   723.5,0.007559,-0.000228,  0,0.034552,0.000605,  56.147,   22,    12.1, 39
   724.0,0.007556,-0.000219,  0,0.030665,0.000651,  56.144,   22,    12.1, 39
   724.5,0.007559,-0.000231,  0,0.032622,0.000668,  56.142,   21,    12.1, 39
   725.0,0.007571,-0.000229,  0,0.034543,0.000704,  56.145,   22,    12.1, 39
   725.5,0.007567,-0.000231,  0,0.034471,0.000649,  56.151,   22,    12.1, 39
   726.0,0.007567,-0.000232,  0,0.038330,0.000641,  56.149,   21,    12.1, 39
   726.5,0.007571,-0.000230,  0,0.034471,0.000589,  56.150,   21,    12.1, 39
   727.0,0.007571,-0.000243,  0,0.030611,0.000570,  56.153,   22,    12.1, 39
   727.5,0.007578,-0.000234,  0,0.032559,0.000642,  56.149,   22,    12.1, 39
   728.0,0.007571,-0.000222,  0,0.034525,0.000608,  56.150,   22,    12.1, 39
   728.5,0.007571,-0.000231,  0,0.030683,0.000601,  56.150,   22,    12.1, 39
   729.0,0.007575,-0.000231,  0,0.030628,0.000622,  56.148,   22,    12.1, 39
   729.5,0.007574,-0.000229,  0,0.032550,0.000610,  56.149,   21,    12.2, 39
   730.0,0.007579,-0.000225,  0,0.034507,0.000665,  56.153,   21,    12.2, 39
   730.5,0.007575,-0.000219,  0,0.036500,0.000620,  56.152,   22,    12.2, 39
   731.0,0.007575,-0.000222,  0,0.034616,0.000622,  56.155,   22,    12.2, 39
   731.5,0.007575,-0.000227,  0,0.034525,0.000697,  56.148,   22,    12.2, 39
   732.0,0.007587,-0.000228,  0,0.034489,0.000646,  56.149,   22,    12.2, 39
   732.5,0.007595,-0.000214,  0,0.036464,0.000640,  56.157,   21,    12.2, 39
   733.0,0.007583,-0.000209,  0,0.030628,0.000657,  56.157,   21,    12.2, 39
   733.5,0.007587,-0.000206,  0,0.032504,0.000659,  56.153,   21,    12.2, 39
   734.0,0.007599,-0.000206,  0,0.030520,0.000580,  56.152,   21,    12.2, 39
   734.5,0.007585,-0.000204,  0,0.032450,0.000640,  56.148,   22,    12.2, 39
   735.0,0.007584,-0.000197,  0,0.030574,0.000695,  56.156,   22,    12.3, 39
   735.5,0.007588,-0.000206,  0,0.032550,0.000692,  56.156,   22,    12.3, 39
   736.0,0.007592,-0.000215,  0,0.030665,0.000675,  56.158,   22,    12.3, 39
   736.5,0.007608,-0.000218,  0,0.032631,0.000687,  56.159,   22,    12.3, 39
   737.0,0.007608,-0.000209,  0,0.034561,0.000723,  56.157,   22,    12.3, 39
   737.5,0.007612,-0.000207,  0,0.032568,0.000726,  56.162,   22,    12.3, 39
   738.0,0.007621,-0.000198,  0,0.034489,0.000713,  56.152,   22,    12.3, 39
   738.5,0.007625,-0.000186,  0,0.030674,0.000675,  56.160,   22,    12.3, 39
   739.0,0.007617,-0.000181,  0,0.030683,0.000646,  56.159,   22,    12.3, 39
   739.5,0.007625,-0.000190,  0,0.032577,0.000663,  56.159,   21,    12.3, 39
   740.0,0.007622,-0.000192,  0,0.034471,0.000709,  56.160,   21,    12.3, 39
   740.5,0.007617,-0.000192,  0,0.030620,0.000620,  56.158,   21,    12.3, 39
   741.0,0.007629,-0.000201,  0,0.030592,0.000570,  56.157,   22,    12.4, 39
   741.5,0.007633,-0.000197,  0,0.032577,0.000632,  56.154,   21,    12.4, 39
   742.0,0.007630,-0.000186,  0,0.034525,0.000661,  56.155,   22,    12.4, 39
   742.5,0.007632,-0.000180,  0,0.030674,0.000596,  56.157,   22,    12.4, 39
   743.0,0.007630,-0.000171,  0,0.034543,0.000613,  56.146,   22,    12.4, 39
   743.5,0.007625,-0.000170,  0,0.034480,0.000680,  56.155,   22,    12.4, 39
   744.0,0.007631,-0.000179,  0,0.034489,0.000680,  56.147,   21,    12.4, 39
   744.5,0.007636,-0.000179,  0,0.034534,0.000658,  56.150,   21,    12.4, 39
   745.0,0.007643,-0.000177,  0,0.030628,0.000656,  56.142,   22,    12.4, 39
   745.5,0.007633,-0.000167,  0,0.032577,0.000644,  56.141,   22,    12.4, 39
   746.0,0.007627,-0.000171,  0,0.034489,0.000641,  56.130,   22,    12.4, 39
   746.5,0.007636,-0.000177,  0,0.032568,0.000656,  56.137,   22,    12.4, 39
   747.0,0.007642,-0.000171,  0,0.030737,0.000684,  56.134,   22,    12.4, 39
   747.5,0.007648,-0.000175,  0,0.032622,0.000675,  56.134,   22,    12.5, 39
   748.0,0.007643,-0.000176,  0,0.030683,0.000657,  56.136,   21,    12.5, 39
   748.5,0.007637,-0.000181,  0,0.030665,0.000620,  56.135,   22,    12.5, 39
   749.0,0.007634,-0.000185,  0,0.034507,0.000656,  56.133,   22,    12.5, 39
   749.5,0.007641,-0.000195,  0,0.032532,0.000685,  56.132,   21,    12.5, 39
   750.0,0.007633,-0.000205,  0,0.034435,0.000622,  56.129,   22,    12.5, 39
   750.5,0.007620,-0.000211,  0,0.036355,0.000624,  56.133,   21,    12.5, 39
   751.0,0.007615,-0.000202,  0,0.038312,0.000684,  56.135,   22,    12.5, 39
   751.5,0.007625,-0.000197,  0,0.034489,0.000688,  56.135,   21,    12.5, 39
   752.0,0.007637,-0.000192,  0,0.034507,0.000628,  56.137,   21,    12.5, 39
   752.5,0.007637,-0.000192,  0,0.034507,0.000598,  56.133,   22,    12.5, 39
   753.0,0.007647,-0.000182,  0,0.030628,0.000598,  56.134,   22,    12.6, 39
   753.5,0.007661,-0.000170,  0,0.030556,0.000649,  56.132,   22,    12.6, 39
   754.0,0.007671,-0.000167,  0,0.034417,0.000723,  56.131,   22,    12.6, 39
   754.5,0.007670,-0.000161,  0,0.034435,0.000593,  56.132,   22,    12.6, 39
   755.0,0.007668,-0.000164,  0,0.030592,0.000589,  56.135,   22,    12.6, 39
   755.5,0.007666,-0.000174,  0,0.030592,0.000616,  56.133,   21,    12.6, 39
   756.0,0.007663,-0.000167,  0,0.034489,0.000628,  56.133,   21,    12.6, 39
   756.5,0.007668,-0.000175,  0,0.034516,0.000683,  56.134,   21,    12.6, 39
   757.0,0.007679,-0.000179,  0,0.034561,0.000718,  56.129,   22,    12.6, 39
   757.5,0.007671,-0.000176,  0,0.034580,0.000709,  56.135,   22,    12.6, 39
   758.0,0.007660,-0.000167,  0,0.030628,0.000690,  56.137,   22,    12.6, 39
   758.5,0.007663,-0.000170,  0,0.032541,0.000683,  56.134,   22,    12.6, 39
   759.0,0.007681,-0.000158,  0,0.034507,0.000598,  56.141,   22,    12.6, 39
   759.5,0.007678,-0.000162,  0,0.032613,0.000608,  56.138,   22,    12.7, 39
   760.0,0.007684,-0.000163,  0,0.034507,0.000652,  56.134,   21,    12.7, 39
   760.5,0.007684,-0.000152,  0,0.034480,0.000731,  56.131,   21,    12.7, 39
   761.0,0.007688,-0.000148,  0,0.034489,0.000786,  56.139,   22,    12.7, 39
   761.5,0.007697,-0.000152,  0,0.030656,0.000726,  56.137,   22,    12.7, 39
   762.0,0.007699,-0.000144,  0,0.030719,0.000638,  56.131,   22,    12.7, 39
   762.5,0.007698,-0.000145,  0,0.032622,0.000644,  56.136,   22,    12.7, 39
   763.0,0.007689,-0.000138,  0,0.034471,0.000690,  56.133,   22,    12.7, 39
   763.5,0.007707,-0.000134,  0,0.032523,0.000728,  56.139,   21,    12.7, 39
   764.0,0.007709,-0.000138,  0,0.034471,0.000742,  56.138,   22,    12.7, 39
   764.5,0.007710,-0.000144,  0,0.034435,0.000683,  56.137,   22,    12.7, 39
   765.0,0.007702,-0.000141,  0,0.034453,0.000661,  56.138,   22,    12.8, 39
   765.5,0.007723,-0.000137,  0,0.032595,0.000690,  56.140,   21,    12.8, 39
   766.0,0.007713,-0.000139,  0,0.030737,0.000714,  56.139,   22,    12.8, 39
   766.5,0.007706,-0.000140,  0,0.032667,0.000680,  56.140,   22,    12.8, 39
   767.0,0.007703,-0.000135,  0,0.030719,0.000574,  56.137,   22,    12.8, 39
   767.5,0.007716,-0.000137,  0,0.032640,0.000522,  56.132,   21,    12.8, 39
   768.0,0.007714,-0.000132,  0,0.030773,0.000555,  56.131,   22,    12.8, 39
   768.5,0.007720,-0.000127,  0,0.032613,0.000596,  56.133,   22,    12.8, 39
   769.0,0.007730,-0.000134,  0,0.030665,0.000618,  56.134,   22,    12.8, 39
   769.5,0.007733,-0.000133,  0,0.036545,0.000637,  56.135,   21,    12.8, 39
   770.0,0.007743,-0.000132,  0,0.034616,0.000656,  56.133,   21,    12.8, 39
   770.5,0.007741,-0.000131,  0,0.034543,0.000646,  56.136,   21,    12.8, 39
   771.0,0.007731,-0.000131,  0,0.034507,0.000560,  56.134,   21,    12.9, 39
   771.5,0.007731,-0.000125,  0,0.034534,0.000567,  56.127,   21,    12.9, 39
   772.0,0.007743,-0.000122,  0,0.034561,0.000584,  56.123,   22,    12.9, 39
   772.5,0.007761,-0.000121,  0,0.034552,0.000600,  56.130,   22,    12.9, 39
   773.0,0.007755,-0.000125,  0,0.034543,0.000661,  56.136,   22,    12.9, 39
   773.5,0.007757,-0.000122,  0,0.034516,0.000683,  56.131,   21,    12.9, 39
   774.0,0.007751,-0.000116,  0,0.034471,0.000690,  56.135,   21,    12.9, 39
   774.5,0.007756,-0.000108,  0,0.034507,0.000706,  56.131,   21,    12.9, 39
   775.0,0.007765,-0.000109,  0,0.034561,0.000714,  56.126,   22,    12.9, 39
   775.5,0.007779,-0.000112,  0,0.034598,0.000692,  56.131,   21,    12.9, 39
   776.0,0.007784,-0.000106,  0,0.034580,0.000684,  56.134,   21,    12.9, 39
   776.5,0.007777,-0.000103,  0,0.034616,0.000646,  56.134,   22,    12.9, 39
   777.0,0.007762,-0.000097,  0,0.034598,0.000607,  56.142,   22,    12.9, 39
   777.5,0.007779,-0.000096,  0,0.032676,0.000653,  56.138,   21,    13.0, 39
   778.0,0.007777,-0.000090,  0,0.030828,0.000704,  56.135,   21,    13.0, 39
   778.5,0.007785,-0.000084,  0,0.032685,0.000776,  56.132,   21,    13.0, 39
   779.0,0.007805,-0.000087,  0,0.034561,0.000771,  56.136,   21,    13.0, 39
   779.5,0.007809,-0.000090,  0,0.032658,0.000725,  56.134,   22,    13.0, 39
   780.0,0.007810,-0.000099,  0,0.030828,0.000674,  56.133,   22,    13.0, 39
   780.5,0.007811,-0.000105,  0,0.034634,0.000648,  56.136,   21,    13.0, 39
   781.0,0.007829,-0.000105,  0,0.034561,0.000699,  56.133,   22,    13.0, 39
   781.5,0.007820,-0.000095,  0,0.036473,0.000737,  56.133,   22,    13.0, 39
   782.0,0.007822,-0.000080,  0,0.034525,0.000718,  56.132,   22,    13.0, 39
   782.5,0.007808,-0.000081,  0,0.034534,0.000635,  56.131,   22,    13.0, 39
   783.0,0.007815,-0.000075,  0,0.034543,0.000618,  56.134,   21,    13.1, 39
   783.5,0.007826,-0.000073,  0,0.036491,0.000646,  56.131,   22,    13.1, 39
   784.0,0.007822,-0.000068,  0,0.038402,0.000660,  56.137,   21,    13.1, 39
   784.5,0.007829,-0.000069,  0,0.034444,0.000689,  56.138,   21,    13.1, 39
   785.0,0.007835,-0.000065,  0,0.034453,0.000695,  56.138,   22,    13.1, 39
   785.5,0.007845,-0.000062,  0,0.036436,0.000723,  56.139,   21,    13.1, 39
   786.0,0.007847,-0.000058,  0,0.034507,0.000723,  56.136,   22,    13.1, 39
   786.5,0.007845,-0.000056,  0,0.034507,0.000738,  56.139,   22,    13.1, 39
   787.0,0.007844,-0.000049,  0,0.034507,0.000761,  56.139,   21,    13.1, 39
   787.5,0.007845,-0.000045,  0,0.036464,0.000790,  56.141,   21,    13.1, 39
   788.0,0.007849,-0.000048,  0,0.030701,0.000785,  56.140,   22,    13.1, 39
   788.5,0.007857,-0.000047,  0,0.030683,0.000757,  56.138,   22,    13.1, 39
   789.0,0.007869,-0.000039,  0,0.034580,0.000857,  56.138,   21,    13.1, 39
   789.5,0.007883,-0.000037,  0,0.034607,0.000838,  56.141,   21,    13.2, 39
   790.0,0.007901,-0.000027,  0,0.038438,0.000770,  56.135,   21,    13.2, 39
   790.5,0.007897,-0.000037,  0,0.036509,0.000740,  56.139,   21,    13.2, 39
   791.0,0.007897,-0.000048,  0,0.034652,0.000767,  56.135,   21,    13.2, 39
   791.5,0.007891,-0.000040,  0,0.034570,0.000807,  56.138,   21,    13.2, 39
   792.0,0.007914,-0.000027,  0,0.038402,0.000761,  56.137,   22,    13.2, 39
   792.5,0.007914,-0.000028,  0,0.036509,0.000715,  56.140,   22,    13.2, 39
   793.0,0.007914,-0.000025,  0,0.034670,0.000707,  56.140,   22,    13.2, 39
   793.5,0.007912,-0.000021,  0,0.034643,0.000739,  56.137,   21,    13.2, 39
   794.0,0.007923,-0.000010,  0,0.038475,0.000761,  56.144,   21,    13.2, 39
   794.5,0.007939,-0.000005,  0,0.030728,0.000788,  56.138,   22,    13.2, 39
   795.0,0.007939,0.000003,  0,0.030701,0.000790,  56.135,   22,    13.3, 39
   795.5,0.007941,0.000012,  0,0.032640,0.000833,  56.145,   21,    13.3, 39
   796.0,0.007939,0.000006,  0,0.034598,0.000785,  56.142,   22,    13.3, 39
   796.5,0.007957,-0.000001,  0,0.030710,0.000759,  56.140,   22,    13.3, 39
   797.0,0.007960,0.000016,  0,0.030719,0.000761,  56.143,   22,    13.3, 39
   797.5,0.007969,0.000019,  0,0.032649,0.000765,  56.145,   22,    13.3, 39
   798.0,0.007976,0.000026,  0,0.030737,0.000693,  56.142,   22,    13.3, 39
   798.5,0.007982,0.000028,  0,0.036590,0.000744,  56.137,   22,    13.3, 39
   799.0,0.007976,0.000023,  0,0.034543,0.000757,  56.139,   22,    13.3, 39
   799.5,0.007975,0.000033,  0,0.034543,0.000785,  56.135,   21,    13.3, 39
   800.0,0.007973,0.000038,  0,0.034543,0.000857,  56.136,   21,    13.3, 39
   800.5,0.007984,0.000046,  0,0.036527,0.000830,  56.138,   22,    13.3, 39
   801.0,0.007994,0.000054,  0,0.034543,0.000809,  56.137,   21,    13.4, 39
   801.5,0.008000,0.000050,  0,0.034598,0.000835,  56.133,   21,    13.4, 39
   802.0,0.008014,0.000056,  0,0.034580,0.000727,  56.137,   21,    13.4, 39
   802.5,0.008018,0.000053,  0,0.032595,0.000720,  56.139,   21,    13.4, 39
   803.0,0.008026,0.000035,  0,0.030737,0.000775,  56.140,   21,    13.4, 39
   803.5,0.008029,0.000048,  0,0.032722,0.000795,  56.135,   21,    13.4, 39
   804.0,0.008026,0.000057,  0,0.034652,0.000780,  56.137,   21,    13.4, 39
   804.5,0.008028,0.000059,  0,0.030737,0.000840,  56.138,   21,    13.4, 39
   805.0,0.008042,0.000076,  0,0.030647,0.000842,  56.138,   22,    13.4, 39
   805.5,0.008053,0.000071,  0,0.032631,0.000818,  56.132,   21,    13.4, 39
   806.0,0.008068,0.000070,  0,0.034580,0.000722,  56.134,   22,    13.4, 39
   806.5,0.008070,0.000070,  0,0.034561,0.000738,  56.141,   22,    13.4, 39
   807.0,0.008063,0.000082,  0,0.038475,0.000703,  56.141,   22,    13.4, 39
   807.5,0.008074,0.000090,  0,0.036509,0.000712,  56.136,   22,    13.5, 39
   808.0,0.008088,0.000092,  0,0.034561,0.000808,  56.140,   21,    13.5, 39
   808.5,0.008095,0.000095,  0,0.034580,0.000837,  56.138,   21,    13.5, 39
   809.0,0.008101,0.000102,  0,0.034616,0.000833,  56.138,   21,    13.5, 39
   809.5,0.008112,0.000105,  0,0.034589,0.000830,  56.142,   21,    13.5, 39
   810.0,0.008115,0.000111,  0,0.034561,0.000818,  56.134,   22,    13.5, 39
   810.5,0.008116,0.000116,  0,0.034516,0.000832,  56.144,   22,    13.5, 39
   811.0,0.008131,0.000127,  0,0.030628,0.000808,  56.146,   22,    13.5, 39
   811.5,0.008137,0.000121,  0,0.034525,0.000786,  56.141,   22,    13.5, 39
   812.0,0.008139,0.000117,  0,0.034616,0.000837,  56.141,   21,    13.5, 39
   812.5,0.008149,0.000116,  0,0.036599,0.000857,  56.141,   21,    13.5, 39
   813.0,0.008147,0.000115,  0,0.034561,0.000899,  56.135,   22,    13.6, 39
   813.5,0.008155,0.000132,  0,0.034525,0.000912,  56.133,   22,    13.6, 39
   814.0,0.008164,0.000143,  0,0.034543,0.000904,  56.138,   22,    13.6, 39
   814.5,0.008181,0.000145,  0,0.032667,0.000889,  56.141,   22,    13.6, 39
   815.0,0.008188,0.000153,  0,0.030809,0.000913,  56.137,   21,    13.6, 39
   815.5,0.008187,0.000145,  0,0.034616,0.000943,  56.140,   21,    13.6, 39
   816.0,0.008190,0.000143,  0,0.034561,0.000943,  56.139,   21,    13.6, 39
   816.5,0.008189,0.000142,  0,0.036491,0.000981,  56.139,   22,    13.6, 39
   817.0,0.008195,0.000153,  0,0.038438,0.000947,  56.135,   22,    13.6, 39
   817.5,0.008203,0.000165,  0,0.034598,0.000928,  56.134,   22,    13.6, 39
   818.0,0.008211,0.000163,  0,0.034616,0.001019,  56.134,   22,    13.6, 39
   818.5,0.008233,0.000172,  0,0.034607,0.001043,  56.134,   22,    13.6, 39
   819.0,0.008219,0.000182,  0,0.030683,0.001004,  56.129,   22,    13.6, 39
   819.5,0.008229,0.000176,  0,0.030692,0.000954,  56.132,   21,    13.7, 39
   820.0,0.008244,0.000190,  0,0.034616,0.000971,  56.130,   21,    13.7, 39
   820.5,0.008251,0.000199,  0,0.034670,0.001010,  56.128,   22,    13.7, 39
   821.0,0.008253,0.000199,  0,0.038547,0.001014,  56.131,   22,    13.7, 39
   821.5,0.008264,0.000194,  0,0.034634,0.001019,  56.126,   21,    13.7, 39
   822.0,0.008259,0.000180,  0,0.034598,0.001058,  56.123,   21,    13.7, 39
   822.5,0.008263,0.000171,  0,0.036482,0.001074,  56.120,   22,    13.7, 39
   823.0,0.008267,0.000176,  0,0.038366,0.001105,  56.125,   22,    13.7, 39
   823.5,0.008279,0.000199,  0,0.036427,0.001101,  56.121,   22,    13.7, 39
   824.0,0.008294,0.000213,  0,0.034453,0.001087,  56.126,   22,    13.7, 39
   824.5,0.008303,0.000225,  0,0.034462,0.001127,  56.123,   22,    13.7, 39
   825.0,0.008317,0.000240,  0,0.038384,0.001105,  56.121,   22,    13.8, 39
   825.5,0.008333,0.000251,  0,0.036482,0.001115,  56.121,   21,    13.8, 39
   826.0,0.008341,0.000250,  0,0.034580,0.001115,  56.119,   21,    13.8, 39
   826.5,0.008354,0.000266,  0,0.034561,0.001031,  56.122,   22,    13.8, 39
   827.0,0.008386,0.000275,  0,0.038420,0.001024,  56.121,   22,    13.8, 39
   827.5,0.008396,0.000280,  0,0.036500,0.001024,  56.123,   22,    13.8, 39
   828.0,0.008395,0.000285,  0,0.034543,0.001024,  56.123,   22,    13.8, 39
   828.5,0.008388,0.000279,  0,0.034534,0.000892,  56.123,   22,    13.8, 39
   829.0,0.008408,0.000286,  0,0.038493,0.000966,  56.121,   21,    13.8, 39
   829.5,0.008422,0.000297,  0,0.036672,0.000952,  56.120,   21,    13.8, 39
   830.0,0.008428,0.000301,  0,0.034778,0.000952,  56.121,   22,    13.8, 39
   830.5,0.008437,0.000311,  0,0.034652,0.001002,  56.119,   22,    13.8, 39
   831.0,0.008446,0.000321,  0,0.034561,0.001033,  56.115,   22,    13.9, 39
   831.5,0.008464,0.000333,  0,0.036554,0.000970,  56.119,   22,    13.9, 39
   832.0,0.008478,0.000340,  0,0.034580,0.000965,  56.121,   21,    13.9, 39
   832.5,0.008492,0.000348,  0,0.034580,0.001036,  56.118,   21,    13.9, 39
   833.0,0.008499,0.000359,  0,0.034616,0.001047,  56.122,   21,    13.9, 39
   833.5,0.008504,0.000366,  0,0.036626,0.001006,  56.124,   21,    13.9, 39
   834.0,0.008520,0.000365,  0,0.034616,0.001013,  56.122,   22,    13.9, 39
   834.5,0.008525,0.000378,  0,0.034570,0.001047,  56.123,   22,    13.9, 39
   835.0,0.008541,0.000381,  0,0.034580,0.001066,  56.123,   22,    13.9, 39
   835.5,0.008558,0.000389,  0,0.036581,0.001083,  56.124,   22,    13.9, 39
   836.0,0.008571,0.000403,  0,0.034670,0.001081,  56.126,   22,    13.9, 39
   836.5,0.008578,0.000405,  0,0.038520,0.001074,  56.122,   22,    13.9, 39
   837.0,0.008585,0.000410,  0,0.038456,0.001071,  56.122,   22,    13.9, 39
   837.5,0.008608,0.000417,  0,0.032595,0.001050,  56.122,   22,    14.0, 39
   838.0,0.008624,0.000421,  0,0.034580,0.001013,  56.125,   21,    14.0, 39
   838.5,0.008631,0.000430,  0,0.034552,0.001046,  56.123,   21,    14.0, 39
   839.0,0.008645,0.000439,  0,0.034561,0.001104,  56.123,   22,    14.0, 39
   839.5,0.008662,0.000452,  0,0.034580,0.001092,  56.121,   22,    14.0, 39
   840.0,0.008679,0.000464,  0,0.034616,0.001114,  56.125,   21,    14.0, 39
   840.3,0.008686,0.000463,  0,0.036011,0.001129,  56.125,   21,    14.0, 40
   840.5,0.008693,0.000467,  0,0.034616,0.001133,  56.126,   21,    14.0, 40
   841.0,0.008707,0.000477,  0,0.034598,0.001156,  56.124,   22,    14.0, 40
   841.5,0.008712,0.000487,  0,0.034598,0.001147,  56.120,   22,    14.0, 40
   842.0,0.008729,0.000496,  0,0.034598,0.001123,  56.118,   22,    14.0, 40
   842.5,0.008738,0.000495,  0,0.038420,0.001169,  56.121,   21,    14.0, 40
   843.0,0.008747,0.000498,  0,0.038475,0.001239,  56.122,   22,    14.1, 40
   843.5,0.008773,0.000505,  0,0.036654,0.001239,  56.122,   22,    14.1, 40
   844.0,0.008787,0.000525,  0,0.034670,0.001248,  56.125,   22,    14.1, 40
   844.5,0.008784,0.000526,  0,0.034634,0.001286,  56.123,   21,    14.1, 40
   845.0,0.008801,0.000533,  0,0.034616,0.001306,  56.122,   21,    14.1, 40
   845.5,0.008804,0.000553,  0,0.036545,0.001310,  56.125,   22,    14.1, 40
   846.0,0.008822,0.000567,  0,0.034616,0.001325,  56.123,   22,    14.1, 40
   846.5,0.008833,0.000575,  0,0.034670,0.001334,  56.126,   22,    14.1, 40
   847.0,0.008848,0.000583,  0,0.034670,0.001319,  56.125,   22,    14.1, 40
   847.5,0.008857,0.000583,  0,0.036599,0.001325,  56.128,   22,    14.1, 40
   848.0,0.008877,0.000593,  0,0.034670,0.001329,  56.131,   22,    14.1, 40
   848.5,0.008886,0.000597,  0,0.034643,0.001331,  56.131,   22,    14.1, 40
   849.0,0.008911,0.000616,  0,0.034652,0.001367,  56.131,   21,    14.1, 40
   849.5,0.008941,0.000628,  0,0.034706,0.001401,  56.131,   21,    14.2, 40
   850.0,0.008944,0.000635,  0,0.038673,0.001415,  56.133,   21,    14.2, 40
   850.5,0.008951,0.000639,  0,0.034715,0.001408,  56.131,   22,    14.2, 40
   851.0,0.008965,0.000651,  0,0.034760,0.001387,  56.130,   22,    14.2, 40
   851.5,0.008997,0.000661,  0,0.036681,0.001444,  56.132,   22,    14.2, 40
   852.0,0.009002,0.000664,  0,0.030773,0.001406,  56.129,   22,    14.2, 40
   852.5,0.009021,0.000673,  0,0.030791,0.001387,  56.130,   22,    14.2, 40
   853.0,0.009040,0.000668,  0,0.034652,0.001401,  56.128,   21,    14.2, 40
   853.5,0.009055,0.000673,  0,0.036581,0.001430,  56.135,   21,    14.2, 40
   854.0,0.009073,0.000684,  0,0.042441,0.001420,  56.135,   22,    14.2, 40
   854.5,0.009090,0.000707,  0,0.038565,0.001422,  56.135,   22,    14.2, 40
   855.0,0.009111,0.000718,  0,0.038547,0.001401,  56.140,   22,    14.3, 40
   855.5,0.009110,0.000726,  0,0.038511,0.001389,  56.139,   21,    14.3, 40
   856.0,0.009125,0.000734,  0,0.042459,0.001411,  56.134,   22,    14.3, 40
   856.5,0.009147,0.000750,  0,0.040494,0.001425,  56.145,   22,    14.3, 40
   857.0,0.009158,0.000772,  0,0.038565,0.001439,  56.142,   22,    14.3, 40
   857.5,0.009182,0.000785,  0,0.040521,0.001506,  56.152,   21,    14.3, 40
   858.0,0.009195,0.000792,  0,0.038511,0.001516,  56.150,   21,    14.3, 40
   858.5,0.009218,0.000805,  0,0.040512,0.001513,  56.151,   21,    14.3, 40
   859.0,0.009236,0.000824,  0,0.038529,0.001477,  56.155,   21,    14.3, 40
   859.5,0.009257,0.000832,  0,0.040512,0.001542,  56.154,   21,    14.3, 40
   860.0,0.009275,0.000837,  0,0.038565,0.001625,  56.157,   22,    14.3, 40
