10		10		10		10		10		10		10		10		10		10	
Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_UV		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Cond		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Cond%		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Conc		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Pressure		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Flow		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Temp		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Fractions		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Inject		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Logbook	
ml	 mAU	ml	 mS/cm	ml	 %	ml	 %B	ml	 MPa	ml	 ml/min	ml	 °C	ml	(Fractions)	ml	(Injections)	ml	(Set Marks)
  72.740	 2050.648000	  75.801	   54.897000	  75.801	   54.900000	  75.801	  100.000000	  75.801	    0.000000	  75.801	    1.000000	  75.794	   24.400000	         	            	         	            	         	            
  72.900	 2050.449000	  75.968	   54.885000	  75.968	   54.900000	  75.968	  100.000000	  75.968	    0.000000	  75.968	    1.000000	  75.960	   24.400000	         	            	         	            	         	            
  73.060	 2049.551000	  76.135	   54.898000	  76.135	   54.900000	  76.135	  100.000000	  76.135	    0.000000	  76.135	    1.000000	  76.127	   24.400000	         	            	         	            	         	            
  73.220	 2049.153000	  76.301	   54.891000	  76.301	   54.900000	  76.301	  100.000000	  76.301	    0.000000	  76.301	    1.000000	  76.293	   24.400000	         	            	         	            	         	            
  73.380	 2048.461000	  76.468	   54.890000	  76.468	   54.900000	  76.468	  100.000000	  76.468	    0.000000	  76.468	    1.000000	  76.460	   24.400000	         	            	         	            	         	            
  73.540	 2048.264000	  76.634	   54.891000	  76.634	   54.900000	  76.634	  100.000000	  76.634	    0.000000	  76.634	    1.000000	  76.626	   24.400000	         	            	         	            	         	            
  73.700	 2048.090000	  76.801	   54.890000	  76.801	   54.900000	  76.801	  100.000000	  76.801	    0.000000	  76.801	    1.000000	  76.793	   24.400000	         	            	         	            	         	            
  73.859	 2047.303000	  76.968	   54.893000	  76.968	   54.900000	  76.968	  100.000000	  76.968	    0.000000	  76.968	    1.000000	  76.960	   24.400000	         	            	         	            	         	            
  74.019	 2046.834000	  77.134	   54.909000	  77.134	   54.900000	  77.134	  100.000000	  77.134	    0.000000	  77.134	    1.000000	  77.126	   24.400000	         	            	         	            	         	            
  74.179	 2046.490000	  77.301	   54.908000	  77.301	   54.900000	  77.301	  100.000000	  77.301	    0.000000	  77.301	    1.000000	  77.293	   24.400000	         	            	         	            	         	            
  74.339	 2046.208000	  77.467	   54.872000	  77.467	   54.900000	  77.467	  100.000000	  77.467	    0.000000	  77.467	    1.000000	  77.459	   24.400000	         	            	         	            	         	            
  74.499	 2045.584000	  77.634	   54.882000	  77.634	   54.900000	  77.634	  100.000000	  77.634	    0.000000	  77.634	    1.000000	  77.626	   24.400000	         	            	         	            	         	            
  74.659	 2045.126000	  77.801	   54.907000	  77.801	   54.900000	  77.801	  100.000000	  77.801	    0.000000	  77.801	    1.000000	  77.792	   24.400000	         	            	         	            	         	            
  74.819	 2044.831000	  77.967	   54.921000	  77.967	   54.900000	  77.967	  100.000000	  77.967	    0.000000	  77.967	    1.000000	  77.959	   24.400000	         	            	         	            	         	            
  74.979	 2045.220000	  78.134	   54.914000	  78.134	   54.900000	  78.134	  100.000000	  78.134	    0.000000	  78.134	    1.000000	  78.126	   24.400000	         	            	         	            	         	            
  75.138	 2044.560000	  78.300	   54.904000	  78.300	   54.900000	  78.300	  100.000000	  78.300	    0.000000	  78.300	    1.000000	  78.292	   24.400000	         	            	         	            	         	            
  75.298	 2044.288000	  78.467	   54.907000	  78.467	   54.900000	  78.467	  100.000000	  78.467	    0.000000	  78.467	    1.000000	  78.459	   24.400000	         	            	         	            	         	            
  75.458	 2044.253000	  78.634	   54.927000	  78.634	   54.900000	  78.634	  100.000000	  78.634	    0.000000	  78.634	    1.000000	  78.625	   24.400000	         	            	         	            	         	            
  75.618	 2043.732000	  78.800	   54.927000	  78.800	   54.900000	  78.800	  100.000000	  78.800	    0.000000	  78.800	    1.000000	  78.792	   24.400000	         	            	         	            	         	            
  75.778	 2043.869000	  78.967	   54.906000	  78.967	   54.900000	  78.967	  100.000000	  78.967	    0.000000	  78.967	    1.000000	  78.959	   24.400000	         	            	         	            	         	            
  75.938	 2043.521000	  79.133	   54.896000	  79.133	   54.900000	  79.133	  100.000000	  79.133	    0.000000	  79.133	    1.000000	  79.125	   24.400000	         	            	         	            	         	            
  76.098	 2043.471000	  79.300	   54.908000	  79.300	   54.900000	  79.300	  100.000000	  79.300	    0.000000	  79.300	    1.000000	  79.292	   24.400000	         	            	         	            	         	            
  76.258	 2043.184000	  79.467	   54.919000	  79.467	   54.900000	  79.467	  100.000000	  79.467	    0.000000	  79.467	    1.000000	  79.458	   24.400000	         	            	         	            	         	            
  76.417	 2043.105000	  79.633	   54.936000	  79.633	   54.900000	  79.633	  100.000000	  79.633	    0.000000	  79.633	    1.000000	  79.625	   24.400000	         	            	         	            	         	            
  76.577	 2043.082000	  79.800	   54.920000	  79.800	   54.900000	  79.800	  100.000000	  79.800	    0.000000	  79.800	    1.000000	  79.791	   24.400000	         	            	         	            	         	            
  76.737	 2042.885000	  79.966	   54.923000	  79.966	   54.900000	  79.966	  100.000000	  79.966	    0.000000	  79.966	    1.000000	  79.958	   24.400000	         	            	         	            	         	            
  76.897	 2042.904000	  80.133	   54.916000	  80.133	   54.900000	  80.133	  100.000000	  80.133	    0.000000	  80.133	    1.000000	  80.125	   24.400000	         	            	         	            	         	            
  77.057	 2042.896000	  80.300	   54.918000	  80.300	   54.900000	  80.300	  100.000000	  80.300	    0.000000	  80.300	    1.000000	  80.291	   24.400000	         	            	         	            	         	            
  77.217	 2042.830000	  80.466	   54.914000	  80.466	   54.900000	  80.466	  100.000000	  80.466	    0.000000	  80.466	    1.000000	  80.458	   24.400000	         	            	         	            	         	            
  77.377	 2042.886000	  80.633	   54.921000	  80.633	   54.900000	  80.633	  100.000000	  80.633	    0.000000	  80.633	    1.000000	  80.624	   24.400000	         	            	         	            	         	            
  77.536	 2042.507000	  80.799	   54.944000	  80.799	   54.900000	  80.799	  100.000000	  80.799	    0.000000	  80.799	    1.000000	  80.791	   24.400000	         	            	         	            	         	            
  77.696	 2042.703000	  80.966	   54.932000	  80.966	   54.900000	  80.966	  100.000000	  80.966	    0.000000	  80.966	    1.000000	  80.957	   24.400000	         	            	         	            	         	            
  77.856	 2042.656000	  81.133	   54.937000	  81.133	   54.900000	  81.133	  100.000000	  81.133	    0.000000	  81.133	    1.000000	  81.124	   24.400000	         	            	         	            	         	            
  78.016	 2042.624000	  81.299	   54.935000	  81.299	   54.900000	  81.299	  100.000000	  81.299	    0.000000	  81.299	    1.000000	  81.291	   24.400000	         	            	         	            	         	            
  78.176	 2042.654000	  81.466	   54.940000	  81.466	   54.900000	  81.466	  100.000000	  81.466	    0.000000	  81.466	    1.000000	  81.457	   24.400000	         	            	         	            	         	            
  78.336	 2042.668000	  81.632	   54.947000	  81.632	   54.900000	  81.632	  100.000000	  81.632	    0.000000	  81.632	    1.000000	  81.624	   24.400000	         	            	         	            	         	            
  78.496	 2042.878000	  81.799	   54.936000	  81.799	   54.900000	  81.799	  100.000000	  81.799	    0.000000	  81.799	    1.000000	  81.790	   24.400000	         	            	         	            	         	            
  78.656	 2042.649000	  81.966	   54.924000	  81.966	   54.900000	  81.966	  100.000000	  81.966	    0.000000	  81.966	    1.000000	  81.957	   24.400000	         	            	         	            	         	            
  78.815	 2042.929000	  82.132	   54.916000	  82.132	   54.900000	  82.132	  100.000000	  82.132	    0.000000	  82.132	    1.000000	  82.124	   24.400000	         	            	         	            	         	            
  78.975	 2042.966000	  82.299	   54.903000	  82.299	   54.900000	  82.299	  100.000000	  82.299	    0.000000	  82.299	    1.000000	  82.290	   24.400000	         	            	         	            	         	            
  79.135	 2042.926000	  82.465	   54.909000	  82.465	   54.900000	  82.465	  100.000000	  82.465	    0.000000	  82.465	    1.000000	  82.457	   24.400000	         	            	         	            	         	            
  79.295	 2043.159000	  82.632	   54.916000	  82.632	   54.900000	  82.632	  100.000000	  82.632	    0.000000	  82.632	    1.000000	  82.623	   24.400000	         	            	         	            	         	            
  79.455	 2043.453000	  82.799	   54.900000	  82.799	   54.900000	  82.799	  100.000000	  82.799	    0.000000	  82.799	    1.000000	  82.790	   24.400000	         	            	         	            	         	            
  79.615	 2043.936000	  82.965	   54.917000	  82.965	   54.900000	  82.965	  100.000000	  82.965	    0.000000	  82.965	    1.000000	  82.956	   24.400000	         	            	         	            	         	            
  79.775	 2043.847000	  83.132	   54.922000	  83.132	   54.900000	  83.132	  100.000000	  83.132	    0.000000	  83.132	    1.000000	  83.123	   24.400000	         	            	         	            	         	            
  79.934	 2044.435000	  83.298	   54.911000	  83.298	   54.900000	  83.298	  100.000000	  83.298	    0.000000	  83.298	    1.000000	  83.290	   24.400000	         	            	         	            	         	            
  80.094	 2044.324000	  83.465	   54.911000	  83.465	   54.900000	  83.465	  100.000000	  83.465	    0.000000	  83.465	    1.000000	  83.456	   24.400000	         	            	         	            	         	            
  80.254	 2044.773000	  83.632	   54.919000	  83.632	   54.900000	  83.632	  100.000000	  83.632	    0.000000	  83.632	    1.000000	  83.623	   24.400000	         	            	         	            	         	            
  80.414	 2045.668000	  83.798	   54.909000	  83.798	   54.900000	  83.798	  100.000000	  83.798	    0.000000	  83.798	    1.000000	  83.789	   24.400000	         	            	         	            	         	            
  80.574	 2045.958000	  83.965	   54.907000	  83.965	   54.900000	  83.965	  100.000000	  83.965	    0.000000	  83.965	    1.000000	  83.956	   24.400000	         	            	         	            	         	            
  80.734	 2046.012000	  84.131	   54.906000	  84.131	   54.900000	  84.131	  100.000000	  84.131	    0.000000	  84.131	    1.000000	  84.122	   24.400000	         	            	         	            	         	            
  80.894	 2046.550000	  84.298	   54.899000	  84.298	   54.900000	  84.298	  100.000000	  84.298	    0.000000	  84.298	    1.000000	  84.289	   24.400000	         	            	         	            	         	            
  81.054	 2047.263000	  84.464	   54.899000	  84.464	   54.900000	  84.464	  100.000000	  84.464	    0.000000	  84.464	    1.000000	  84.456	   24.400000	         	            	         	            	         	            
  81.213	 2048.024000	  84.631	   54.905000	  84.631	   54.900000	  84.631	  100.000000	  84.631	    0.000000	  84.631	    1.000000	  84.622	   24.400000	         	            	         	            	         	            
  81.373	 2048.739000	  84.798	   54.902000	  84.798	   54.900000	  84.798	  100.000000	  84.798	    0.000000	  84.798	    1.000000	  84.789	   24.400000	         	            	         	            	         	            
  81.533	 2049.238000	  84.964	   54.898000	  84.964	   54.900000	  84.964	  100.000000	  84.964	    0.000000	  84.964	    1.000000	  84.955	   24.400000	         	            	         	            	         	            
  81.693	 2050.124000	  85.131	   54.869000	  85.131	   54.900000	  85.131	  100.000000	  85.131	    0.000000	  85.131	    1.000000	  85.122	   24.400000	         	            	         	            	         	            
  81.853	 2050.904000	  85.297	   54.895000	  85.297	   54.900000	  85.297	  100.000000	  85.297	    0.000000	  85.297	    1.000000	  85.289	   24.400000	         	            	         	            	         	            
  82.013	 2051.798000	  85.464	   54.926000	  85.464	   54.900000	  85.464	  100.000000	  85.464	    0.000000	  85.464	    1.000000	  85.455	   24.400000	         	            	         	            	         	            
  82.173	 2052.650000	  85.631	   54.909000	  85.631	   54.900000	  85.631	  100.000000	  85.631	    0.000000	  85.631	    1.000000	  85.622	   24.400000	         	            	         	            	         	            
  82.333	 2053.828000	  85.797	   54.881000	  85.797	   54.900000	  85.797	  100.000000	  85.797	    0.000000	  85.797	    1.000000	  85.788	   24.400000	         	            	         	            	         	            
  82.492	 2054.847000	  85.964	   54.923000	  85.964	   54.900000	  85.964	  100.000000	  85.964	    0.000000	  85.964	    1.000000	  85.955	   24.400000	         	            	         	            	         	            
  82.652	 2055.727000	  86.130	   54.941000	  86.130	   54.900000	  86.130	  100.000000	  86.130	    0.000000	  86.130	    1.000000	  86.121	   24.400000	         	            	         	            	         	            
  82.812	 2056.601000	  86.297	   54.918000	  86.297	   54.900000	  86.297	  100.000000	  86.297	    0.000000	  86.297	    1.000000	  86.288	   24.400000	         	            	         	            	         	            
  82.972	 2057.914000	  86.464	   54.934000	  86.464	   54.900000	  86.464	  100.000000	  86.464	    0.000000	  86.464	    1.000000	  86.455	   24.400000	         	            	         	            	         	            
  83.132	 2059.073000	  86.630	   54.943000	  86.630	   54.900000	  86.630	  100.000000	  86.630	    0.000000	  86.630	    1.000000	  86.621	   24.500000	         	            	         	            	         	            
  83.292	 2060.659000	  86.797	   54.923000	  86.797	   54.900000	  86.797	  100.000000	  86.797	    0.000000	  86.797	    1.000000	  86.788	   24.500000	         	            	         	            	         	            
  83.452	 2062.073000	  86.963	   54.925000	  86.963	   54.900000	  86.963	  100.000000	  86.963	    0.000000	  86.963	    1.000000	  86.954	   24.500000	         	            	         	            	         	            
  83.611	 2063.682000	  87.130	   54.929000	  87.130	   54.900000	  87.130	  100.000000	  87.130	    0.000000	  87.130	    1.000000	  87.121	   24.500000	         	            	         	            	         	            
  83.771	 2064.926000	  87.297	   54.934000	  87.297	   54.900000	  87.297	  100.000000	  87.297	    0.000000	  87.297	    1.000000	  87.287	   24.500000	         	            	         	            	         	            
  83.931	 2066.120000	  87.463	   54.933000	  87.463	   54.900000	  87.463	  100.000000	  87.463	    0.000000	  87.463	    1.000000	  87.454	   24.500000	         	            	         	            	         	            
  84.091	 2067.856000	  87.630	   54.930000	  87.630	   54.900000	  87.630	  100.000000	  87.630	    0.000000	  87.630	    1.000000	  87.621	   24.500000	         	            	         	            	         	            
  84.251	 2069.338000	  87.796	   54.927000	  87.796	   54.900000	  87.796	  100.000000	  87.796	    0.000000	  87.796	    1.000000	  87.787	   24.500000	         	            	         	            	         	            
  84.411	 2071.096000	  87.963	   54.916000	  87.963	   54.900000	  87.963	  100.000000	  87.963	    0.000000	  87.963	    1.000000	  87.954	   24.500000	         	            	         	            	         	            
  84.571	 2072.582000	  88.130	   54.899000	  88.130	   54.900000	  88.130	  100.000000	  88.130	    0.000000	  88.130	    1.000000	  88.120	   24.500000	         	            	         	            	         	            
  84.731	 2074.066000	  88.296	   54.902000	  88.296	   54.900000	  88.296	  100.000000	  88.296	    0.000000	  88.296	    1.000000	  88.287	   24.500000	         	            	         	            	         	            
  84.890	 2075.480000	  88.463	   54.915000	  88.463	   54.900000	  88.463	  100.000000	  88.463	    0.000000	  88.463	    1.000000	  88.454	   24.500000	         	            	         	            	         	            
  85.050	 2076.927000	  88.629	   54.900000	  88.629	   54.900000	  88.629	  100.000000	  88.629	    0.000000	  88.629	    1.000000	  88.620	   24.500000	         	            	         	            	         	            
  85.210	 2078.744000	  88.796	   54.897000	  88.796	   54.900000	  88.796	  100.000000	  88.796	    0.000000	  88.796	    1.000000	  88.787	   24.500000	         	            	         	            	         	            
  85.370	 2080.236000	  88.963	   54.910000	  88.963	   54.900000	  88.963	  100.000000	  88.963	    0.000000	  88.963	    1.000000	  88.953	   24.500000	         	            	         	            	         	            
  85.530	 2081.746000	  89.129	   54.921000	  89.129	   54.900000	  89.129	  100.000000	  89.129	    0.000000	  89.129	    1.000000	  89.120	   24.500000	         	            	         	            	         	            
  85.690	 2083.530000	  89.296	   54.916000	  89.296	   54.900000	  89.296	  100.000000	  89.296	    0.000000	  89.296	    1.000000	  89.286	   24.500000	         	            	         	            	         	            
  85.850	 2085.378000	  89.462	   54.900000	  89.462	   54.900000	  89.462	  100.000000	  89.462	    0.000000	  89.462	    1.000000	  89.453	   24.500000	         	            	         	            	         	            
  86.010	 2087.177000	  89.629	   54.891000	  89.629	   54.900000	  89.629	  100.000000	  89.629	    0.000000	  89.629	    1.000000	  89.620	   24.500000	         	            	         	            	         	            
  86.169	 2088.822000	  89.796	   54.896000	  89.796	   54.900000	  89.796	  100.000000	  89.796	    0.000000	  89.796	    1.000000	  89.786	   24.500000	         	            	         	            	         	            
  86.329	 2090.764000	  89.962	   54.904000	  89.962	   54.900000	  89.962	  100.000000	  89.962	    0.000000	  89.962	    1.000000	  89.953	   24.500000	         	            	         	            	         	            
  86.489	 2093.241000	  90.129	   54.909000	  90.129	   54.900000	  90.129	  100.000000	  90.129	    0.000000	  90.129	    1.000000	  90.119	   24.500000	         	            	         	            	         	            
  86.649	 2095.290000	  90.295	   54.903000	  90.295	   54.900000	  90.295	  100.000000	  90.295	    0.000000	  90.295	    1.000000	  90.286	   24.500000	         	            	         	            	         	            
  86.809	 2097.973000	  90.462	   54.893000	  90.462	   54.900000	  90.462	  100.000000	  90.462	    0.000000	  90.462	    1.000000	  90.452	   24.500000	         	            	         	            	         	            
  86.969	 2100.402000	  90.629	   54.886000	  90.629	   54.900000	  90.629	  100.000000	  90.629	    0.000000	  90.629	    1.000000	  90.619	   24.500000	         	            	         	            	         	            
  87.129	 2102.688000	  90.795	   54.877000	  90.795	   54.900000	  90.795	  100.000000	  90.795	    0.000000	  90.795	    1.000000	  90.786	   24.500000	         	            	         	            	         	            
  87.288	 2105.899000	  90.962	   54.882000	  90.962	   54.900000	  90.962	  100.000000	  90.962	    0.000000	  90.962	    1.000000	  90.952	   24.500000	         	            	         	            	         	            
  87.448	 2109.505000	  91.128	   54.882000	  91.128	   54.900000	  91.128	  100.000000	  91.128	    0.000000	  91.128	    1.000000	  91.119	   24.500000	         	            	         	            	         	            
  87.608	 2113.217000	  91.295	   54.887000	  91.295	   54.900000	  91.295	  100.000000	  91.295	    0.000000	  91.295	    1.000000	  91.285	   24.500000	         	            	         	            	         	            
  87.768	 2116.203000	  91.462	   54.885000	  91.462	   54.900000	  91.462	  100.000000	  91.462	    0.000000	  91.462	    1.000000	  91.452	   24.500000	         	            	         	            	         	            
  87.928	 2120.657000	  91.628	   54.876000	  91.628	   54.900000	  91.628	  100.000000	  91.628	    0.000000	  91.628	    1.000000	  91.619	   24.500000	         	            	         	            	         	            
  88.088	 2124.881000	  91.795	   54.880000	  91.795	   54.900000	  91.795	  100.000000	  91.795	    0.000000	  91.795	    1.000000	  91.785	   24.500000	         	            	         	            	         	            
  88.248	 2129.178000	  91.961	   54.898000	  91.961	   54.900000	  91.961	  100.000000	  91.961	    0.000000	  91.961	    1.000000	  91.952	   24.500000	         	            	         	            	         	            
  88.408	 2134.298000	  92.128	   54.906000	  92.128	   54.900000	  92.128	  100.000000	  92.128	    0.000000	  92.128	    1.000000	  92.118	   24.500000	         	            	         	            	         	            
  88.567	 2138.657000	  92.295	   54.896000	  92.295	   54.900000	  92.295	  100.000000	  92.295	    0.000000	  92.295	    1.000000	  92.285	   24.500000	         	            	         	            	         	            
  88.727	 2144.208000	  92.461	   54.891000	  92.461	   54.900000	  92.461	  100.000000	  92.461	    0.000000	  92.461	    1.000000	  92.451	   24.500000	         	            	         	            	         	            
  88.887	 2149.202000	  92.628	   54.894000	  92.628	   54.900000	  92.628	  100.000000	  92.628	    0.000000	  92.628	    1.000000	  92.618	   24.500000	         	            	         	            	         	            
  89.047	 2154.167000	  92.794	   54.906000	  92.794	   54.900000	  92.794	  100.000000	  92.794	    0.000000	  92.794	    1.000000	  92.785	   24.500000	         	            	         	            	         	            
  89.207	 2159.967000	  92.961	   54.899000	  92.961	   54.900000	  92.961	  100.000000	  92.961	    0.000000	  92.961	    1.000000	  92.951	   24.500000	         	            	         	            	         	            
  89.367	 2164.771000	  93.128	   54.905000	  93.128	   54.900000	  93.128	  100.000000	  93.128	    0.000000	  93.128	    1.000000	  93.118	   24.500000	         	            	         	            	         	            
  89.527	 2170.200000	  93.294	   54.901000	  93.294	   54.900000	  93.294	  100.000000	  93.294	    0.000000	  93.294	    1.000000	  93.284	   24.500000	         	            	         	            	         	            
  89.687	 2175.681000	  93.461	   54.906000	  93.461	   54.900000	  93.461	  100.000000	  93.461	    0.000000	  93.461	    1.000000	  93.451	   24.500000	         	            	         	            	         	            
  89.846	 2180.270000	  93.627	   54.915000	  93.627	   54.900000	  93.627	  100.000000	  93.627	    0.000000	  93.627	    1.000000	  93.617	   24.500000	         	            	         	            	         	            
  90.006	 2185.195000	  93.794	   54.891000	  93.794	   54.900000	  93.794	  100.000000	  93.794	    0.000000	  93.794	    1.000000	  93.784	   24.500000	         	            	         	            	         	            
  90.166	 2189.055000	  93.961	   54.905000	  93.961	   54.900000	  93.961	  100.000000	  93.961	    0.000000	  93.961	    1.000000	  93.951	   24.500000	         	            	         	            	         	            
  90.326	 2193.141000	  94.127	   54.911000	  94.127	   54.900000	  94.127	  100.000000	  94.127	    0.000000	  94.127	    1.000000	  94.117	   24.500000	         	            	         	            	         	            
  90.486	 2196.726000	  94.294	   54.886000	  94.294	   54.900000	  94.294	  100.000000	  94.294	    0.000000	  94.294	    1.000000	  94.284	   24.500000	         	            	         	            	         	            
  90.646	 2199.981000	  94.460	   54.904000	  94.460	   54.900000	  94.460	  100.000000	  94.460	    0.000000	  94.460	    1.000000	  94.450	   24.500000	         	            	         	            	         	            
  90.806	 2202.724000	  94.627	   54.872000	  94.627	   54.900000	  94.627	  100.000000	  94.627	    0.000000	  94.627	    1.000000	  94.617	   24.500000	         	            	         	            	         	            
  90.965	 2204.886000	  94.793	   54.888000	  94.793	   54.900000	  94.793	  100.000000	  94.793	    0.000000	  94.793	    1.000000	  94.784	   24.500000	         	            	         	            	         	            
  91.125	 2207.030000	  94.960	   54.902000	  94.960	   54.900000	  94.960	  100.000000	  94.960	    0.000000	  94.960	    1.000000	  94.950	   24.500000	         	            	         	            	         	            
  91.285	 2207.981000	  95.127	   54.884000	  95.127	   54.900000	  95.127	  100.000000	  95.127	    0.000000	  95.127	    1.000000	  95.117	   24.500000	         	            	         	            	         	            
  91.445	 2208.686000	  95.293	   54.886000	  95.293	   54.900000	  95.293	  100.000000	  95.293	    0.000000	  95.293	    1.000000	  95.283	   24.500000	         	            	         	            	         	            
  91.605	 2208.807000	  95.460	   54.904000	  95.460	   54.900000	  95.460	  100.000000	  95.460	    0.000000	  95.460	    1.000000	  95.450	   24.500000	         	            	         	            	         	            
  91.765	 2208.554000	  95.626	   54.927000	  95.626	   54.900000	  95.626	  100.000000	  95.626	    0.000000	  95.626	    1.000000	  95.616	   24.500000	         	            	         	            	         	            
  91.925	 2207.736000	  95.793	   54.907000	  95.793	   54.900000	  95.793	  100.000000	  95.793	    0.000000	  95.793	    1.000000	  95.783	   24.500000	         	            	         	            	         	            
  92.085	 2207.056000	  95.960	   54.929000	  95.960	   54.900000	  95.960	  100.000000	  95.960	    0.000000	  95.960	    1.000000	  95.950	   24.500000	         	            	         	            	         	            
  92.244	 2204.642000	  96.126	   54.940000	  96.126	   54.900000	  96.126	  100.000000	  96.126	    0.000000	  96.126	    1.000000	  96.116	   24.500000	         	            	         	            	         	            
  92.404	 2203.409000	  96.293	   54.948000	  96.293	   54.900000	  96.293	  100.000000	  96.293	    0.000000	  96.293	    1.000000	  96.283	   24.500000	         	            	         	            	         	            
  92.564	 2201.334000	  96.459	   54.955000	  96.459	   55.000000	  96.459	  100.000000	  96.459	    0.000000	  96.459	    1.000000	  96.449	   24.500000	         	            	         	            	         	            
  92.724	 2198.109000	  96.626	   54.943000	  96.626	   54.900000	  96.626	  100.000000	  96.626	    0.000000	  96.626	    1.000000	  96.616	   24.500000	         	            	         	            	         	            
  92.884	 2194.697000	  96.793	   54.935000	  96.793	   54.900000	  96.793	  100.000000	  96.793	    0.000000	  96.793	    1.000000	  96.782	   24.500000	         	            	         	            	         	            
  93.044	 2191.060000	  96.959	   54.930000	  96.959	   54.900000	  96.959	  100.000000	  96.959	    0.000000	  96.959	    1.000000	  96.949	   24.500000	         	            	         	            	         	            
  93.204	 2187.403000	  97.126	   54.932000	  97.126	   54.900000	  97.126	  100.000000	  97.126	    0.000000	  97.126	    1.000000	  97.116	   24.500000	         	            	         	            	         	            
  93.363	 2183.409000	  97.292	   54.942000	  97.292	   54.900000	  97.292	  100.000000	  97.292	    0.000000	  97.292	    1.000000	  97.282	   24.500000	         	            	         	            	         	            
  93.523	 2179.354000	  97.459	   54.946000	  97.459	   54.900000	  97.459	  100.000000	  97.459	    0.000000	  97.459	    1.000000	  97.449	   24.500000	         	            	         	            	         	            
  93.683	 2174.520000	  97.626	   54.934000	  97.626	   54.900000	  97.626	  100.000000	  97.626	    0.000000	  97.626	    1.000000	  97.615	   24.600000	         	            	         	            	         	            
  93.843	 2170.250000	  97.792	   54.951000	  97.792	   54.900000	  97.792	  100.000000	  97.792	    0.000000	  97.792	    1.000000	  97.782	   24.600000	         	            	         	            	         	            
  94.003	 2165.481000	  97.959	   54.964000	  97.959	   55.000000	  97.959	  100.000000	  97.959	    0.000000	  97.959	    1.000000	  97.949	   24.600000	         	            	         	            	         	            
  94.163	 2160.367000	  98.125	   54.958000	  98.125	   55.000000	  98.125	  100.000000	  98.125	    0.000000	  98.125	    1.000000	  98.115	   24.600000	         	            	         	            	         	            
  94.323	 2155.734000	  98.292	   54.955000	  98.292	   55.000000	  98.292	  100.000000	  98.292	    0.000000	  98.292	    1.000000	  98.282	   24.600000	         	            	         	            	         	            
  94.483	 2151.101000	  98.459	   54.965000	  98.459	   55.000000	  98.459	  100.000000	  98.459	    0.000000	  98.459	    1.000000	  98.448	   24.600000	         	            	         	            	         	            
  94.642	 2145.834000	  98.625	   54.971000	  98.625	   55.000000	  98.625	  100.000000	  98.625	    0.000000	  98.625	    1.000000	  98.615	   24.600000	         	            	         	            	         	            
  94.802	 2140.864000	  98.792	   54.971000	  98.792	   55.000000	  98.792	  100.000000	  98.792	    0.000000	  98.792	    1.000000	  98.781	   24.600000	         	            	         	            	         	            
  94.962	 2135.947000	  98.958	   54.962000	  98.958	   55.000000	  98.958	  100.000000	  98.958	    0.000000	  98.958	    1.000000	  98.948	   24.600000	         	            	         	            	         	            
  95.122	 2131.419000	  99.125	   54.947000	  99.125	   54.900000	  99.125	  100.000000	  99.125	    0.000000	  99.125	    1.000000	  99.115	   24.600000	         	            	         	            	         	            
  95.282	 2126.914000	  99.292	   54.958000	  99.292	   55.000000	  99.292	  100.000000	  99.292	    0.000000	  99.292	    1.000000	  99.281	   24.600000	         	            	         	            	         	            
  95.442	 2122.134000	  99.458	   54.961000	  99.458	   55.000000	  99.458	  100.000000	  99.458	    0.000000	  99.458	    1.000000	  99.448	   24.600000	         	            	         	            	         	            
  95.602	 2117.744000	  99.625	   54.959000	  99.625	   55.000000	  99.625	  100.000000	  99.625	    0.000000	  99.625	    1.000000	  99.614	   24.600000	         	            	         	            	         	            
  95.762	 2113.063000	  99.791	   54.967000	  99.791	   55.000000	  99.791	  100.000000	  99.791	    0.000000	  99.791	    1.000000	  99.781	   24.600000	         	            	         	            	         	            
  95.921	 2108.749000	  99.958	   54.962000	  99.958	   55.000000	  99.958	  100.000000	  99.958	    0.000000	  99.958	    1.000000	  99.948	   24.600000	         	            	         	            	         	            
  96.081	 2104.887000	 100.125	   54.972000	 100.125	   55.000000	 100.125	  100.000000	 100.125	    0.000000	 100.125	    1.000000	 100.114	   24.600000	         	            	         	            	         	            
  96.241	 2100.865000	 100.291	   54.980000	 100.291	   55.000000	 100.291	  100.000000	 100.291	    0.000000	 100.291	    1.000000	 100.281	   24.600000	         	            	         	            	         	            
  96.401	 2097.396000	 100.458	   54.973000	 100.458	   55.000000	 100.458	  100.000000	 100.458	    0.000000	 100.458	    1.000000	 100.447	   24.600000	         	            	         	            	         	            
