Run Name,20220809_S200_16600_sfpqTEVdig
Run Date,04:43:33 PM   08-09-22
Method Name,S200_16/600_overnight_pumpA
Export Format Version, 1.00
Method ID,  859
Points/Second, 0.25
Number of Records,  15160
Offset from Run Start Time,00:00:00
Run End Time,16:48:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (205.0 nm), AU
QuadTec 4, (488.0 nm), AU
Trace 5,<Not Selected>
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume,Fraction
 15808.0,0.005717,0.002429,  0,0.032287,0.000696,  55.447,    0,    27.1, 10
 15812.0,0.005708,0.002347,  0,0.032306,0.000657,  55.445,    0,    27.1, 10
 15816.0,0.005731,0.002389,  0,0.032306,0.000686,  55.445,    0,    27.1, 10
 15820.0,0.005725,0.002391,  0,0.032346,0.000605,  55.449,    0,    27.1, 10
 15824.0,0.005750,0.002401,  0,0.036581,0.000488,  55.447,    0,    27.1, 10
 15828.0,0.005741,0.002426,  0,0.036522,0.000718,  55.450,    0,    27.1, 10
 15832.0,0.005726,0.002419,  0,0.032306,0.000604,  55.439,    0,    27.1, 10
 15836.0,0.005760,0.002402,  0,0.036503,0.000685,  55.451,    0,    27.1, 10
 15840.0,0.005756,0.002412,  0,0.036542,0.000660,  55.453,    0,    27.1, 10
 15844.0,0.005735,0.002429,  0,0.032365,0.000690,  55.446,    0,    27.1, 10
 15848.0,0.005738,0.002399,  0,0.032326,0.000608,  55.446,    0,    27.1, 10
 15852.0,0.005741,0.002427,  0,0.032385,0.000652,  55.452,    0,    27.1, 10
 15856.0,0.005777,0.002390,  0,0.032248,0.000507,  55.453,    0,    27.1, 10
 15860.0,0.005760,0.002438,  0,0.032306,0.000698,  55.450,    0,    27.2, 10
 15864.0,0.005767,0.002441,  0,0.032365,0.000607,  55.453,    0,    27.2, 10
 15868.0,0.005729,0.002431,  0,0.032267,0.000636,  55.445,    1,    27.2, 10
 15872.0,0.005745,0.002395,  0,0.032502,0.000712,  55.451,    0,    27.2, 10
 15876.0,0.005754,0.002441,  0,0.032346,0.000659,  55.449,    0,    27.2, 10
 15880.0,0.005734,0.002427,  0,0.032306,0.000621,  55.454,    0,    27.2, 10
 15884.0,0.005749,0.002410,  0,0.032326,0.000630,  55.457,    0,    27.2, 10
 15888.0,0.005760,0.002412,  0,0.032326,0.000626,  55.447,    0,    27.2, 10
 15892.0,0.005735,0.002407,  0,0.036503,0.000726,  55.453,    0,    27.2, 10
 15896.0,0.005756,0.002436,  0,0.032346,0.000654,  55.454,    0,    27.2, 10
 15900.0,0.005780,0.002432,  0,0.032287,0.000693,  55.458,    0,    27.2, 10
 15904.0,0.005738,0.002416,  0,0.036640,0.000683,  55.454,    0,    27.2, 10
 15908.0,0.005768,0.002408,  0,0.036464,0.000645,  55.446,    0,    27.2, 10
 15912.0,0.005784,0.002431,  0,0.032306,0.000717,  55.462,    0,    27.2, 10
 15916.0,0.005758,0.002432,  0,0.032228,0.000697,  55.452,    0,    27.2, 10
 15920.0,0.005766,0.002425,  0,0.032169,0.000721,  55.456,    0,    27.2, 10
 15924.0,0.005792,0.002451,  0,0.032248,0.000549,  55.457,    0,    27.2, 10
 15928.0,0.005794,0.002453,  0,0.032189,0.000735,  55.461,    0,    27.2, 10
 15932.0,0.005802,0.002469,  0,0.032385,0.000693,  55.464,    0,    27.2, 10
 15936.0,0.005765,0.002435,  0,0.032306,0.000701,  55.459,    0,    27.2, 10
 15940.0,0.005743,0.002439,  0,0.032306,0.000620,  55.455,    0,    27.2, 10
 15944.0,0.005745,0.002421,  0,0.032228,0.000625,  55.462,    0,    27.2, 10
 15948.0,0.005770,0.002423,  0,0.032365,0.000615,  55.464,    0,    27.2, 10
 15952.0,0.005743,0.002449,  0,0.028170,0.000648,  55.463,    0,    27.2, 10
 15956.0,0.005792,0.002435,  0,0.036601,0.000470,  55.455,    0,    27.2, 10
 15960.0,0.005788,0.002455,  0,0.036581,0.000633,  55.466,    0,    27.3, 10
 15964.0,0.005768,0.002415,  0,0.032404,0.000668,  55.463,    0,    27.3, 10
 15968.0,0.005794,0.002458,  0,0.036659,0.000614,  55.465,    0,    27.3, 10
 15972.0,0.005778,0.002446,  0,0.036601,0.000696,  55.463,    0,    27.3, 10
 15976.0,0.005752,0.002420,  0,0.032404,0.000596,  55.464,    0,    27.3, 10
 15980.0,0.005768,0.002420,  0,0.032444,0.000620,  55.462,    0,    27.3, 10
 15984.0,0.005774,0.002426,  0,0.032385,0.000697,  55.466,    0,    27.3, 10
 15988.0,0.005744,0.002426,  0,0.032365,0.000654,  55.466,    0,    27.3, 10
 15992.0,0.005775,0.002407,  0,0.032404,0.000572,  55.467,    0,    27.3, 10
 15996.0,0.005768,0.002430,  0,0.032326,0.000558,  55.466,    0,    27.3, 10
 16000.0,0.005769,0.002440,  0,0.032444,0.000673,  55.464,    0,    27.3, 10
 16004.0,0.005812,0.002448,  0,0.032404,0.000625,  55.464,    0,    27.3, 10
 16008.0,0.005798,0.002449,  0,0.036542,0.000683,  55.473,    0,    27.3, 10
 16012.0,0.005748,0.002451,  0,0.036659,0.000668,  55.470,    0,    27.3, 10
 16016.0,0.005761,0.002408,  0,0.032424,0.000631,  55.467,    0,    27.3, 10
 16020.0,0.005762,0.002411,  0,0.032463,0.000592,  55.470,    0,    27.3, 10
 16024.0,0.005765,0.002421,  0,0.036659,0.000693,  55.471,    0,    27.3, 10
 16028.0,0.005775,0.002405,  0,0.032542,0.000568,  55.474,    0,    27.3, 10
 16032.0,0.005775,0.002402,  0,0.032502,0.000525,  55.474,    0,    27.3, 10
 16036.0,0.005800,0.002419,  0,0.036777,0.000616,  55.466,    1,    27.3, 10
 16040.0,0.005780,0.002429,  0,0.036718,0.000645,  55.478,    0,    27.3, 10
 16044.0,0.005772,0.002432,  0,0.032542,0.000707,  55.468,    0,    27.3, 10
 16048.0,0.005737,0.002400,  0,0.036640,0.000660,  55.464,    0,    27.3, 10
 16052.0,0.005767,0.002395,  0,0.032542,0.000579,  55.472,    0,    27.3, 10
 16056.0,0.005784,0.002428,  0,0.032639,0.000641,  55.472,    0,    27.3, 10
 16060.0,0.005751,0.002439,  0,0.032659,0.000675,  55.471,    0,    27.4, 10
 16064.0,0.005769,0.002399,  0,0.032522,0.000704,  55.476,    0,    27.4, 10
 16068.0,0.005782,0.002407,  0,0.032542,0.000607,  55.464,    0,    27.4, 10
 16072.0,0.005766,0.002413,  0,0.032561,0.000708,  55.468,    0,    27.4, 10
 16076.0,0.005813,0.002442,  0,0.032561,0.000713,  55.477,    0,    27.4, 10
 16080.0,0.005787,0.002446,  0,0.032542,0.000636,  55.473,    0,    27.4, 10
 16084.0,0.005773,0.002437,  0,0.032522,0.000680,  55.473,    0,    27.4, 10
 16088.0,0.005774,0.002409,  0,0.036757,0.000699,  55.474,    0,    27.4, 10
 16092.0,0.005763,0.002427,  0,0.036777,0.000713,  55.478,    1,    27.4, 10
 16096.0,0.005738,0.002405,  0,0.032522,0.000733,  55.469,    0,    27.4, 10
 16100.0,0.005759,0.002378,  0,0.036777,0.000657,  55.475,    0,    27.4, 10
 16104.0,0.005781,0.002415,  0,0.036796,0.000671,  55.470,    0,    27.4, 10
 16108.0,0.005790,0.002431,  0,0.032581,0.000633,  55.473,    0,    27.4, 10
 16112.0,0.005807,0.002445,  0,0.032659,0.000681,  55.473,    0,    27.4, 10
 16116.0,0.005794,0.002435,  0,0.032620,0.000642,  55.474,    0,    27.4, 10
 16120.0,0.005776,0.002435,  0,0.032678,0.000676,  55.471,    0,    27.4, 10
 16124.0,0.005765,0.002415,  0,0.032678,0.000768,  55.472,    0,    27.4, 10
 16128.0,0.005778,0.002399,  0,0.032581,0.000613,  55.475,    0,    27.4, 10
 16132.0,0.005735,0.002424,  0,0.032581,0.000735,  55.473,    0,    27.4, 10
 16136.0,0.005777,0.002372,  0,0.032600,0.000648,  55.475,    0,    27.4, 10
 16140.0,0.005782,0.002402,  0,0.036777,0.000590,  55.471,    0,    27.4, 10
 16144.0,0.005771,0.002401,  0,0.032542,0.000739,  55.477,    0,    27.4, 10
 16148.0,0.005808,0.002424,  0,0.032581,0.000696,  55.472,    0,    27.4, 10
 16152.0,0.005787,0.002429,  0,0.032698,0.000657,  55.475,    0,    27.4, 10
 16156.0,0.005761,0.002441,  0,0.036757,0.000585,  55.479,    0,    27.4, 10
 16160.0,0.005778,0.002398,  0,0.032581,0.000633,  55.478,    0,    27.5, 10
 16164.0,0.005782,0.002427,  0,0.032600,0.000706,  55.474,    0,    27.5, 10
 16168.0,0.005731,0.002404,  0,0.036953,0.000615,  55.470,    0,    27.5, 10
 16172.0,0.005750,0.002375,  0,0.036737,0.000696,  55.476,    0,    27.5, 10
 16176.0,0.005749,0.002386,  0,0.028444,0.000682,  55.471,    0,    27.5, 10
 16180.0,0.005795,0.002397,  0,0.032698,0.000658,  55.475,    0,    27.5, 10
 16184.0,0.005824,0.002414,  0,0.032717,0.000629,  55.475,    0,    27.5, 10
 16188.0,0.005804,0.002434,  0,0.032581,0.000596,  55.478,    0,    27.5, 10
 16192.0,0.005774,0.002404,  0,0.032600,0.000668,  55.471,    0,    27.5, 10
 16196.0,0.005780,0.002413,  0,0.032600,0.000658,  55.484,    0,    27.5, 10
 16200.0,0.005788,0.002415,  0,0.032600,0.000686,  55.479,    0,    27.5, 10
 16204.0,0.005774,0.002419,  0,0.032757,0.000711,  55.478,    0,    27.5, 10
 16208.0,0.005775,0.002395,  0,0.032639,0.000755,  55.476,    0,    27.5, 10
 16212.0,0.005775,0.002421,  0,0.032581,0.000688,  55.481,    0,    27.5, 10
 16216.0,0.005804,0.002411,  0,0.032698,0.000754,  55.481,    0,    27.5, 10
 16220.0,0.005839,0.002449,  0,0.041151,0.000821,  55.480,    0,    27.5, 10
 16224.0,0.005835,0.002449,  0,0.041072,0.000778,  55.485,    0,    27.5, 10
 16228.0,0.005784,0.002445,  0,0.041151,0.000837,  55.487,    0,    27.5, 10
 16232.0,0.005804,0.002396,  0,0.036914,0.000740,  55.486,    0,    27.5, 10
 16236.0,0.005800,0.002409,  0,0.036972,0.000788,  55.484,    0,    27.5, 10
 16240.0,0.005761,0.002425,  0,0.032737,0.000823,  55.485,    0,    27.5, 10
 16244.0,0.005767,0.002376,  0,0.032776,0.000751,  55.486,    0,    27.5, 10
 16248.0,0.005788,0.002405,  0,0.032757,0.000750,  55.483,    0,    27.5, 10
 16252.0,0.005809,0.002402,  0,0.032698,0.000818,  55.484,    0,    27.5, 10
 16256.0,0.005819,0.002423,  0,0.032776,0.000799,  55.483,    0,    27.5, 10
 16260.0,0.005806,0.002430,  0,0.036972,0.000789,  55.480,    0,    27.6, 10
 16264.0,0.005792,0.002387,  0,0.037109,0.000769,  55.487,    0,    27.6, 10
 16268.0,0.005809,0.002412,  0,0.032796,0.000698,  55.488,    0,    27.6, 10
 16272.0,0.005822,0.002419,  0,0.032835,0.000746,  55.487,    0,    27.6, 10
 16276.0,0.005771,0.002406,  0,0.032991,0.000813,  55.483,    0,    27.6, 10
 16280.0,0.005805,0.002388,  0,0.032913,0.000755,  55.486,    0,    27.6, 10
 16284.0,0.005797,0.002402,  0,0.032855,0.000822,  55.488,    0,    27.6, 10
 16288.0,0.005818,0.002399,  0,0.037090,0.000769,  55.482,    0,    27.6, 10
 16292.0,0.005831,0.002431,  0,0.032815,0.000693,  55.488,    0,    27.6, 10
 16296.0,0.005826,0.002422,  0,0.032815,0.000822,  55.487,    0,    27.6, 10
 16300.0,0.005809,0.002424,  0,0.037109,0.000731,  55.483,    0,    27.6, 10
 16304.0,0.005829,0.002411,  0,0.028718,0.000736,  55.494,    0,    27.6, 10
 16308.0,0.005846,0.002421,  0,0.032855,0.000769,  55.485,    0,    27.6, 10
 16312.0,0.005787,0.002385,  0,0.032815,0.000755,  55.490,    0,    27.6, 10
 16316.0,0.005800,0.002394,  0,0.032796,0.000668,  55.491,    0,    27.6, 10
 16320.0,0.005797,0.002409,  0,0.032776,0.000668,  55.486,    0,    27.6, 10
 16324.0,0.005809,0.002397,  0,0.032952,0.000794,  55.487,    0,    27.6, 10
 16328.0,0.005818,0.002431,  0,0.032815,0.000766,  55.491,    0,    27.6, 10
 16332.0,0.005816,0.002433,  0,0.032815,0.000736,  55.480,    0,    27.6, 10
 16336.0,0.005812,0.002390,  0,0.032757,0.000740,  55.494,    0,    27.6, 10
 16340.0,0.005829,0.002420,  0,0.032815,0.000785,  55.487,    0,    27.6, 10
 16344.0,0.005834,0.002423,  0,0.032776,0.000798,  55.490,    0,    27.6, 10
 16348.0,0.005792,0.002393,  0,0.032835,0.000668,  55.490,    0,    27.6, 10
 16352.0,0.005818,0.002413,  0,0.036992,0.000760,  55.491,    0,    27.6, 10
 16356.0,0.005788,0.002410,  0,0.036953,0.000731,  55.494,    0,    27.6, 10
 16360.0,0.005814,0.002410,  0,0.032972,0.000582,  55.495,    0,    27.7, 10
 16364.0,0.005846,0.002423,  0,0.037031,0.000730,  55.493,    0,    27.7, 10
 16368.0,0.005838,0.002435,  0,0.037031,0.000823,  55.494,    0,    27.7, 10
 16372.0,0.005816,0.002405,  0,0.028738,0.000779,  55.490,    0,    27.7, 10
 16376.0,0.005816,0.002406,  0,0.032952,0.000722,  55.496,    0,    27.7, 10
 16380.0,0.005804,0.002421,  0,0.032835,0.000727,  55.494,    0,    27.7, 10
 16384.0,0.005787,0.002355,  0,0.032874,0.000732,  55.499,    0,    27.7, 10
 16388.0,0.005804,0.002376,  0,0.032835,0.000674,  55.500,    0,    27.7, 10
 16392.0,0.005795,0.002389,  0,0.032757,0.000717,  55.496,    0,    27.7, 10
 16396.0,0.005812,0.002397,  0,0.032933,0.000727,  55.493,    0,    27.7, 10
 16400.0,0.005824,0.002404,  0,0.032776,0.000764,  55.498,    0,    27.7, 10
 16404.0,0.005807,0.002428,  0,0.032776,0.000683,  55.498,    0,    27.7, 10
 16408.0,0.005821,0.002384,  0,0.032698,0.000664,  55.499,    0,    27.7, 10
 16412.0,0.005821,0.002418,  0,0.032659,0.000740,  55.500,    0,    27.7, 10
 16416.0,0.005812,0.002415,  0,0.032678,0.000683,  55.501,    0,    27.7, 10
 16420.0,0.005825,0.002403,  0,0.036894,0.000679,  55.503,    0,    27.7, 10
 16424.0,0.005813,0.002417,  0,0.032737,0.000688,  55.499,    0,    27.7, 10
 16428.0,0.005829,0.002413,  0,0.032815,0.000774,  55.500,    0,    27.7, 10
 16432.0,0.005838,0.002427,  0,0.037011,0.000549,  55.497,    0,    27.7, 10
 16436.0,0.005854,0.002428,  0,0.032796,0.000636,  55.498,    0,    27.7, 10
 16440.0,0.005829,0.002424,  0,0.032913,0.000679,  55.502,    0,    27.7, 10
 16444.0,0.005816,0.002384,  0,0.032894,0.000688,  55.507,    0,    27.7, 10
 16448.0,0.005834,0.002404,  0,0.028718,0.000607,  55.501,    0,    27.7, 10
 16452.0,0.005790,0.002418,  0,0.028875,0.000703,  55.507,    0,    27.7, 10
 16456.0,0.005824,0.002368,  0,0.032991,0.000689,  55.496,    0,    27.7, 10
 16460.0,0.005821,0.002394,  0,0.028796,0.000746,  55.509,    0,    27.8, 10
 16464.0,0.005837,0.002395,  0,0.032952,0.000737,  55.504,    0,    27.8, 10
 16468.0,0.005824,0.002408,  0,0.032972,0.000698,  55.504,    0,    27.8, 10
 16472.0,0.005844,0.002404,  0,0.033011,0.000755,  55.505,    0,    27.8, 10
 16476.0,0.005807,0.002421,  0,0.033128,0.000659,  55.499,    0,    27.8, 10
 16480.0,0.005832,0.002380,  0,0.032952,0.000649,  55.506,    0,    27.8, 10
 16484.0,0.005837,0.002400,  0,0.041444,0.000702,  55.507,    0,    27.8, 10
 16488.0,0.005846,0.002411,  0,0.037090,0.000717,  55.505,    0,    27.8, 10
 16492.0,0.005820,0.002371,  0,0.032991,0.000718,  55.505,    0,    27.8, 10
 16496.0,0.005866,0.002420,  0,0.037188,0.000722,  55.511,    0,    27.8, 10
 16500.0,0.005832,0.002413,  0,0.037188,0.000775,  55.505,    0,    27.8, 10
 16504.0,0.005871,0.002418,  0,0.033050,0.000760,  55.507,    0,    27.8, 10
 16508.0,0.005862,0.002433,  0,0.033031,0.000674,  55.510,    0,    27.8, 10
 16512.0,0.005820,0.002411,  0,0.033031,0.000693,  55.508,    0,    27.8, 10
 16516.0,0.005816,0.002374,  0,0.033089,0.000627,  55.510,    0,    27.8, 10
 16520.0,0.005825,0.002378,  0,0.037227,0.000732,  55.509,    0,    27.8, 10
 16524.0,0.005787,0.002401,  0,0.032991,0.000621,  55.513,    0,    27.8, 10
 16528.0,0.005816,0.002355,  0,0.032972,0.000718,  55.507,    0,    27.8, 10
 16532.0,0.005825,0.002388,  0,0.033050,0.000664,  55.508,    0,    27.8, 10
 16536.0,0.005829,0.002397,  0,0.033011,0.000607,  55.510,    0,    27.8, 10
 16540.0,0.005845,0.002403,  0,0.033031,0.000617,  55.510,    0,    27.8, 10
 16544.0,0.005829,0.002393,  0,0.032972,0.000607,  55.511,    0,    27.8, 10
 16548.0,0.005815,0.002406,  0,0.032991,0.000646,  55.511,    0,    27.8, 10
 16552.0,0.005815,0.002363,  0,0.037207,0.000544,  55.504,    0,    27.8, 10
 16556.0,0.005844,0.002380,  0,0.033011,0.000631,  55.511,    0,    27.8, 10
 16560.0,0.005827,0.002415,  0,0.033031,0.000621,  55.512,    0,    27.9, 10
 16564.0,0.005822,0.002371,  0,0.028933,0.000641,  55.514,    0,    27.9, 10
 16568.0,0.005848,0.002396,  0,0.037207,0.000641,  55.513,    0,    27.9, 10
 16572.0,0.005856,0.002402,  0,0.032991,0.000549,  55.513,    0,    27.9, 10
 16576.0,0.005887,0.002425,  0,0.033031,0.000631,  55.516,    0,    27.9, 10
 16580.0,0.005869,0.002438,  0,0.033050,0.000722,  55.504,    0,    27.9, 10
 16584.0,0.005823,0.002402,  0,0.032972,0.000630,  55.511,    0,    27.9, 10
 16588.0,0.005814,0.002361,  0,0.033031,0.000636,  55.518,    0,    27.9, 10
 16592.0,0.005843,0.002371,  0,0.033050,0.000511,  55.514,    0,    27.9, 10
 16596.0,0.005800,0.002390,  0,0.033070,0.000602,  55.519,    0,    27.9, 10
 16600.0,0.005847,0.002366,  0,0.033070,0.000583,  55.518,    0,    27.9, 10
 16604.0,0.005840,0.002384,  0,0.033128,0.000660,  55.512,    0,    27.9, 10
 16608.0,0.005840,0.002388,  0,0.033050,0.000688,  55.517,    0,    27.9, 10
 16612.0,0.005878,0.002399,  0,0.033128,0.000775,  55.511,    0,    27.9, 10
 16616.0,0.005865,0.002418,  0,0.037246,0.000746,  55.515,    0,    27.9, 10
 16620.0,0.005825,0.002408,  0,0.037305,0.000674,  55.517,    0,    27.9, 10
 16624.0,0.005855,0.002365,  0,0.041561,0.000698,  55.516,    0,    27.9, 10
 16628.0,0.005850,0.002403,  0,0.037305,0.000713,  55.518,    0,    27.9, 10
 16632.0,0.005841,0.002401,  0,0.037207,0.000756,  55.516,    0,    27.9, 10
 16636.0,0.005850,0.002378,  0,0.033128,0.000766,  55.522,    0,    27.9, 10
 16640.0,0.005847,0.002403,  0,0.033167,0.000669,  55.519,    0,    27.9, 10
 16644.0,0.005858,0.002397,  0,0.033109,0.000732,  55.516,    0,    27.9, 10
 16648.0,0.005885,0.002397,  0,0.033187,0.000718,  55.521,    0,    27.9, 10
 16652.0,0.005881,0.002418,  0,0.033109,0.000790,  55.523,    0,    27.9, 10
 16656.0,0.005855,0.002423,  0,0.033128,0.000684,  55.522,    0,    27.9, 10
 16660.0,0.005842,0.002399,  0,0.033187,0.000660,  55.524,    0,    28.0, 10
 16664.0,0.005863,0.002386,  0,0.033128,0.000627,  55.522,    0,    28.0, 10
 16668.0,0.005815,0.002394,  0,0.033246,0.000775,  55.524,    0,    28.0, 10
 16672.0,0.005850,0.002351,  0,0.033285,0.000679,  55.521,    0,    28.0, 10
 16676.0,0.005838,0.002381,  0,0.033206,0.000741,  55.521,    0,    28.0, 10
 16680.0,0.005868,0.002371,  0,0.033206,0.000679,  55.523,    0,    28.0, 10
 16684.0,0.005885,0.002401,  0,0.037461,0.000756,  55.516,    0,    28.0, 10
 16688.0,0.005869,0.002402,  0,0.033226,0.000785,  55.521,    0,    28.0, 10
 16692.0,0.005846,0.002388,  0,0.033167,0.000742,  55.523,    0,    28.0, 10
 16696.0,0.005862,0.002377,  0,0.037305,0.000703,  55.523,    0,    28.0, 10
 16700.0,0.005867,0.002393,  0,0.037364,0.000718,  55.525,    0,    28.0, 10
 16704.0,0.005816,0.002400,  0,0.033206,0.000689,  55.526,    0,    28.0, 10
 16708.0,0.005862,0.002356,  0,0.037422,0.000632,  55.527,    0,    28.0, 10
 16712.0,0.005870,0.002393,  0,0.033246,0.000766,  55.523,    0,    28.0, 10
 16716.0,0.005862,0.002393,  0,0.033167,0.000760,  55.525,    0,    28.0, 10
 16719.5,0.005889,0.002396,  0,0.033187,0.000715,  55.522,    0,    28.0, 11
 16720.0,0.005892,0.002406,  0,0.033187,0.000679,  55.524,    0,    28.0, 11
 16724.0,0.005908,0.002425,  0,0.033226,0.000718,  55.523,    0,    28.0, 11
 16728.0,0.005861,0.002448,  0,0.033226,0.000785,  55.528,    0,    28.0, 11
 16732.0,0.005866,0.002402,  0,0.033226,0.000688,  55.528,    0,    28.0, 11
 16736.0,0.005870,0.002405,  0,0.033206,0.000794,  55.527,    0,    28.0, 11
 16740.0,0.005835,0.002398,  0,0.033206,0.000983,  55.523,    0,    28.0, 11
 16744.0,0.005852,0.002341,  0,0.033246,0.000887,  55.524,    0,    28.0, 11
 16748.0,0.005839,0.002384,  0,0.037364,0.000766,  55.530,    0,    28.0, 11
 16752.0,0.005882,0.002374,  0,0.037383,0.000746,  55.528,    0,    28.0, 11
 16756.0,0.005877,0.002412,  0,0.033206,0.000727,  55.528,    0,    28.0, 11
 16760.0,0.005890,0.002416,  0,0.037364,0.000617,  55.522,    0,    28.1, 11
 16764.0,0.005872,0.002423,  0,0.037383,0.000596,  55.532,    0,    28.1, 11
 16768.0,0.005889,0.002391,  0,0.033206,0.000665,  55.533,    0,    28.1, 11
 16772.0,0.005881,0.002401,  0,0.033167,0.000660,  55.534,    0,    28.1, 11
 16776.0,0.005854,0.002401,  0,0.033246,0.000611,  55.526,    0,    28.1, 11
 16780.0,0.005863,0.002360,  0,0.033206,0.000621,  55.519,    0,    28.1, 11
 16784.0,0.005854,0.002380,  0,0.037422,0.000751,  55.533,    0,    28.1, 11
 16788.0,0.005867,0.002379,  0,0.037422,0.000688,  55.533,    0,    28.1, 11
 16792.0,0.005893,0.002413,  0,0.033226,0.000689,  55.529,    0,    28.1, 11
 16796.0,0.005897,0.002428,  0,0.033285,0.000765,  55.535,    0,    28.1, 11
 16800.0,0.005859,0.002428,  0,0.033206,0.000669,  55.533,    0,    28.1, 11
 16804.0,0.005891,0.002382,  0,0.033304,0.000679,  55.534,    0,    28.1, 11
 16808.0,0.005878,0.002418,  0,0.033226,0.000727,  55.529,    0,    28.1, 11
 16812.0,0.005836,0.002392,  0,0.033285,0.000703,  55.537,    0,    28.1, 11
 16816.0,0.005840,0.002345,  0,0.037383,0.000664,  55.534,    0,    28.1, 11
 16820.0,0.005881,0.002377,  0,0.033206,0.000717,  55.533,    0,    28.1, 11
 16824.0,0.005885,0.002416,  0,0.033226,0.000717,  55.528,    0,    28.1, 11
 16828.0,0.005906,0.002397,  0,0.037344,0.000755,  55.532,    0,    28.1, 11
 16832.0,0.005907,0.002411,  0,0.037598,0.000641,  55.529,    0,    28.1, 11
 16836.0,0.005885,0.002406,  0,0.033324,0.000674,  55.539,    0,    28.1, 11
 16840.0,0.005890,0.002410,  0,0.033246,0.000679,  55.535,    0,    28.1, 11
 16844.0,0.005907,0.002387,  0,0.033382,0.000668,  55.536,    0,    28.1, 11
 16848.0,0.005885,0.002417,  0,0.033324,0.000770,  55.534,    0,    28.1, 11
 16852.0,0.005906,0.002390,  0,0.033441,0.000703,  55.535,    0,    28.1, 11
 16856.0,0.005869,0.002413,  0,0.033304,0.000823,  55.539,    0,    28.1, 11
 16860.0,0.005897,0.002389,  0,0.033363,0.000737,  55.535,    0,    28.2, 11
 16864.0,0.005915,0.002410,  0,0.033480,0.000698,  55.538,    0,    28.2, 11
 16868.0,0.005920,0.002436,  0,0.033304,0.000765,  55.535,    0,    28.2, 11
 16872.0,0.005873,0.002423,  0,0.037559,0.000799,  55.539,    0,    28.2, 11
 16876.0,0.005911,0.002377,  0,0.033343,0.000746,  55.537,    0,    28.2, 11
 16880.0,0.005894,0.002417,  0,0.037539,0.000766,  55.540,    0,    28.2, 11
 16884.0,0.005868,0.002380,  0,0.037539,0.000702,  55.535,    0,    28.2, 11
 16888.0,0.005885,0.002383,  0,0.033382,0.000699,  55.539,    0,    28.2, 11
 16892.0,0.005885,0.002390,  0,0.037657,0.000650,  55.535,    0,    28.2, 11
 16896.0,0.005920,0.002389,  0,0.037598,0.000775,  55.534,    0,    28.2, 11
 16900.0,0.005920,0.002401,  0,0.033382,0.000785,  55.537,    1,    28.2, 11
 16904.0,0.005920,0.002408,  0,0.033382,0.000689,  55.541,    0,    28.2, 11
 16908.0,0.005898,0.002387,  0,0.033382,0.000752,  55.539,    0,    28.2, 11
 16912.0,0.005898,0.002383,  0,0.033480,0.000708,  55.542,    0,    28.2, 11
 16916.0,0.005920,0.002403,  0,0.033382,0.000804,  55.541,    0,    28.2, 11
 16920.0,0.005918,0.002373,  0,0.037715,0.000779,  55.542,    0,    28.2, 11
 16924.0,0.005920,0.002409,  0,0.037481,0.000669,  55.537,    0,    28.2, 11
 16928.0,0.005898,0.002435,  0,0.037559,0.000756,  55.536,    0,    28.2, 11
 16932.0,0.005916,0.002399,  0,0.033324,0.000742,  55.544,    0,    28.2, 11
 16936.0,0.005917,0.002412,  0,0.033519,0.000727,  55.542,    0,    28.2, 11
 16940.0,0.005904,0.002413,  0,0.033343,0.000770,  55.540,    0,    28.2, 11
 16944.0,0.005904,0.002393,  0,0.033460,0.000737,  55.542,    0,    28.2, 11
 16948.0,0.005918,0.002399,  0,0.037539,0.000756,  55.542,    0,    28.2, 11
 16952.0,0.005925,0.002424,  0,0.033363,0.000742,  55.539,    0,    28.2, 11
 16956.0,0.005890,0.002363,  0,0.033285,0.000757,  55.541,    0,    28.2, 11
 16960.0,0.005908,0.002390,  0,0.037520,0.000660,  55.544,    0,    28.3, 11
 16964.0,0.005887,0.002405,  0,0.037559,0.000786,  55.544,    0,    28.3, 11
 16968.0,0.005905,0.002396,  0,0.041776,0.000679,  55.536,    0,    28.3, 11
 16972.0,0.005901,0.002399,  0,0.037598,0.000757,  55.542,    0,    28.3, 11
 16976.0,0.005900,0.002399,  0,0.033382,0.000655,  55.546,    0,    28.3, 11
 16980.0,0.005891,0.002380,  0,0.037578,0.000699,  55.550,    0,    28.3, 11
 16984.0,0.005922,0.002393,  0,0.037598,0.000679,  55.544,    0,    28.3, 11
 16988.0,0.005913,0.002425,  0,0.033539,0.000752,  55.541,    0,    28.3, 11
 16992.0,0.005875,0.002393,  0,0.033422,0.000747,  55.545,    0,    28.3, 11
 16996.0,0.005922,0.002399,  0,0.033363,0.000728,  55.545,    0,    28.3, 11
 17000.0,0.005913,0.002409,  0,0.033382,0.000689,  55.545,    0,    28.3, 11
 17004.0,0.005922,0.002393,  0,0.041835,0.000666,  55.536,    0,    28.3, 11
 17008.0,0.005930,0.002419,  0,0.033422,0.000777,  55.551,    0,    28.3, 11
 17012.0,0.005923,0.002406,  0,0.037657,0.000771,  55.548,    0,    28.3, 11
